time	V(D,G)	V(a1)	V(l)	Ix(U1:G)
Step Information: A=10µ  (Step: 1/3)
1.243641847694740e-02	-1.935083e+01	-7.409179e+01	-3.831156e+00	-3.779129e-02
1.243643995816635e-02	-1.794208e+01	-7.312817e+01	-4.247926e+00	-4.196632e-02
1.243645907790520e-02	-1.702868e+01	-7.160056e+01	-4.518634e+00	-4.465907e-02
1.243647665022894e-02	-1.642082e+01	-6.913619e+01	-4.707129e+00	-4.640015e-02
1.243649551793699e-02	-1.593594e+01	-6.496795e+01	-4.867625e+00	-4.772909e-02
1.243650651240619e-02	-1.571521e+01	-6.145109e+01	-4.949397e+00	-4.828660e-02
1.243651608535795e-02	-1.555843e+01	-5.737504e+01	-5.016887e+00	-4.863285e-02
1.243652642391940e-02	-1.541513e+01	-5.200241e+01	-5.087660e+00	-4.890152e-02
1.243653713433299e-02	-1.529101e+01	-4.556327e+01	-5.159202e+00	-4.908051e-02
1.243655476345529e-02	-1.512513e+01	-3.450829e+01	-5.269799e+00	-4.924042e-02
1.243657527358136e-02	-1.497690e+01	-2.323223e+01	-5.375019e+00	-4.934116e-02
1.243659530168834e-02	-1.487213e+01	-1.558728e+01	-5.445270e+00	-4.941840e-02
1.243662043128830e-02	-1.477856e+01	-1.020850e+01	-5.496611e+00	-4.952439e-02
1.243664065378737e-02	-1.472235e+01	-7.962864e+00	-5.520196e+00	-4.961097e-02
1.243665408186746e-02	-1.469187e+01	-7.196891e+00	-5.530831e+00	-4.966311e-02
1.243666810400628e-02	-1.466506e+01	-6.750902e+00	-5.539057e+00	-4.970971e-02
1.243668589659804e-02	-1.463668e+01	-6.435633e+00	-5.546463e+00	-4.975846e-02
1.243670696607828e-02	-1.460905e+01	-6.243258e+00	-5.552257e+00	-4.980419e-02
1.243672226348892e-02	-1.459244e+01	-6.177449e+00	-5.555072e+00	-4.982876e-02
1.243676561940399e-02	-1.455719e+01	-6.121073e+00	-5.559080e+00	-4.986552e-02
1.243749748671714e-02	-1.447191e+01	-6.017895e+00	-5.470860e+00	-4.900102e-02
1.244194911714222e-02	-1.445084e+01	-5.385974e+00	-4.836942e+00	-4.277073e-02
1.244683267675226e-02	-1.442583e+01	-4.779354e+00	-4.233022e+00	-3.678504e-02
1.244925039048613e-02	-1.441857e+01	-4.514488e+00	-3.965351e+00	-3.416928e-02
1.245201349189626e-02	-1.441561e+01	-4.239203e+00	-3.682341e+00	-3.144868e-02
1.245753969471653e-02	-1.438901e+01	-3.733510e+00	-3.181856e+00	-2.644741e-02
1.246088459532298e-02	-1.437077e+01	-3.465749e+00	-2.920101e+00	-2.379597e-02
1.246292854031308e-02	-1.436356e+01	-3.317686e+00	-2.771365e+00	-2.231990e-02
1.246336749744584e-02	-1.436204e+01	-3.296947e+00	-2.740580e+00	-2.201502e-02
1.246358714677150e-02	-1.436123e+01	-3.308828e+00	-2.725231e+00	-2.186425e-02
1.246376433395931e-02	-1.436056e+01	-3.373303e+00	-2.712666e+00	-2.174501e-02
1.246391836659740e-02	-1.435984e+01	-3.561527e+00	-2.701242e+00	-2.164546e-02
1.246411229754857e-02	-1.435870e+01	-4.169177e+00	-2.685161e+00	-2.153077e-02
1.246430552659765e-02	-1.435798e+01	-5.418670e+00	-2.665320e+00	-2.143443e-02
1.246444323879025e-02	-1.435726e+01	-7.125821e+00	-2.647063e+00	-2.138820e-02
1.246460971402265e-02	-1.435542e+01	-1.079649e+01	-2.617423e+00	-2.137621e-02
1.246481778900491e-02	-1.435560e+01	-1.790590e+01	-2.564407e+00	-2.143031e-02
1.246500596543105e-02	-1.435872e+01	-2.639075e+01	-2.502589e+00	-2.153656e-02
1.246519650730647e-02	-1.436203e+01	-3.574705e+01	-2.436054e+00	-2.166795e-02
1.246539550324903e-02	-1.436421e+01	-4.450212e+01	-2.373761e+00	-2.178202e-02
1.246561063884630e-02	-1.436465e+01	-5.176612e+01	-2.320712e+00	-2.185074e-02
1.246583333902016e-02	-1.436381e+01	-5.693644e+01	-2.280163e+00	-2.186280e-02
1.246605752967629e-02	-1.436215e+01	-6.040755e+01	-2.249814e+00	-2.183132e-02
1.246619196387124e-02	-1.436148e+01	-6.181980e+01	-2.235009e+00	-2.179572e-02
1.246636365205465e-02	-1.436111e+01	-6.308566e+01	-2.218616e+00	-2.173696e-02
1.246652153492606e-02	-1.436070e+01	-6.394310e+01	-2.205339e+00	-2.167551e-02
1.246671294342671e-02	-1.436022e+01	-6.469834e+01	-2.190857e+00	-2.159427e-02
1.246688461275806e-02	-1.435978e+01	-6.519164e+01	-2.178943e+00	-2.151722e-02
1.246710368090786e-02	-1.435924e+01	-6.564365e+01	-2.164770e+00	-2.141505e-02
1.246731027827023e-02	-1.435872e+01	-6.594904e+01	-2.152164e+00	-2.131632e-02
1.246756552642317e-02	-1.435808e+01	-6.621152e+01	-2.137308e+00	-2.119235e-02
1.246782151336618e-02	-1.435743e+01	-6.639145e+01	-2.122986e+00	-2.106692e-02
1.246812803187120e-02	-1.435667e+01	-6.653107e+01	-2.106388e+00	-2.091613e-02
1.246845288449341e-02	-1.435585e+01	-6.662093e+01	-2.089284e+00	-2.075641e-02
1.246883154999777e-02	-1.435492e+01	-6.667524e+01	-2.069829e+00	-2.057096e-02
1.246925565628783e-02	-1.435387e+01	-6.669590e+01	-2.048522e+00	-2.036474e-02
1.246973804931594e-02	-1.435269e+01	-6.668700e+01	-2.024792e+00	-2.013260e-02
1.247032138486031e-02	-1.435128e+01	-6.664957e+01	-1.996694e+00	-1.985558e-02
1.247095067703060e-02	-1.434978e+01	-6.659021e+01	-1.967046e+00	-1.956171e-02
1.247174145054675e-02	-1.434793e+01	-6.650208e+01	-1.930642e+00	-1.919976e-02
1.247346955063046e-02	-1.434385e+01	-6.629458e+01	-1.854130e+00	-1.843610e-02
1.247766800922544e-02	-1.433435e+01	-6.581000e+01	-1.683951e+00	-1.673472e-02
1.248188270559262e-02	-1.432546e+01	-6.538808e+01	-1.533170e+00	-1.522713e-02
1.248609162512229e-02	-1.431716e+01	-6.502650e+01	-1.400283e+00	-1.389843e-02
1.249030299209894e-02	-1.430940e+01	-6.471751e+01	-1.282931e+00	-1.272505e-02
1.249451330766357e-02	-1.430216e+01	-6.445527e+01	-1.179384e+00	-1.168969e-02
1.249872407166957e-02	-1.429539e+01	-6.423421e+01	-1.087986e+00	-1.077577e-02
1.250293464386689e-02	-1.428907e+01	-6.404959e+01	-1.007320e+00	-9.969161e-03
1.250714529800894e-02	-1.428319e+01	-6.389715e+01	-9.361210e-01	-9.257196e-03
1.251135591712503e-02	-1.427771e+01	-6.377315e+01	-8.732785e-01	-8.628775e-03
1.251586980338421e-02	-1.427233e+01	-6.366826e+01	-8.140756e-01	-8.037277e-03
1.252027489476809e-02	-1.426763e+01	-6.359077e+01	-7.634504e-01	-7.532816e-03
1.252242065175797e-02	-1.426556e+01	-6.356107e+01	-7.410809e-01	-7.310587e-03
1.252517644214274e-02	-1.426311e+01	-6.353009e+01	-7.143571e-01	-7.046066e-03
1.252896163201534e-02	-1.426022e+01	-6.349979e+01	-6.810210e-01	-6.718434e-03
1.253458515630646e-02	-1.425708e+01	-6.347873e+01	-6.378738e-01	-6.301232e-03
1.254427093666610e-02	-1.425445e+01	-6.349795e+01	-5.783297e-01	-5.743219e-03
1.256286505249251e-02	-1.424747e+01	-6.364924e+01	-5.017641e-01	-5.001390e-03
1.258286505249251e-02	-1.423680e+01	-6.391940e+01	-4.562210e-01	-4.511060e-03
1.260286505249251e-02	-1.423011e+01	-6.426912e+01	-4.323705e-01	-4.247740e-03
1.262286505249251e-02	-1.422650e+01	-6.466480e+01	-4.205700e-01	-4.115707e-03
1.264286505249251e-02	-1.422469e+01	-6.508589e+01	-4.155249e-01	-4.057103e-03
1.266286505249251e-02	-1.422393e+01	-6.552084e+01	-4.142821e-01	-4.039777e-03
1.268286505249251e-02	-1.422376e+01	-6.596309e+01	-4.151839e-01	-4.045711e-03
1.270286505249251e-02	-1.422393e+01	-6.640894e+01	-4.172949e-01	-4.064756e-03
1.272286505249251e-02	-1.422428e+01	-6.685625e+01	-4.200858e-01	-4.091174e-03
1.274286505249251e-02	-1.422474e+01	-6.730380e+01	-4.232571e-01	-4.121722e-03
1.276286505249251e-02	-1.422525e+01	-6.775087e+01	-4.266388e-01	-4.154560e-03
1.278286505249251e-02	-1.422579e+01	-6.819701e+01	-4.301348e-01	-4.188645e-03
1.280286505249251e-02	-1.422634e+01	-6.864198e+01	-4.336901e-01	-4.223386e-03
1.284286505249250e-02	-1.422745e+01	-6.952771e+01	-4.408680e-01	-4.293632e-03
1.294286505249250e-02	-1.423017e+01	-7.171356e+01	-4.587539e-01	-4.468845e-03
1.324286505249249e-02	-1.423752e+01	-7.797292e+01	-5.101687e-01	-4.972641e-03
1.358286505249247e-02	-1.424446e+01	-8.440431e+01	-5.631616e-01	-5.491939e-03
1.396286505249246e-02	-1.425066e+01	-9.060062e+01	-6.144153e-01	-5.994235e-03
1.436286505249244e-02	-1.425561e+01	-9.584949e+01	-6.580770e-01	-6.422178e-03
1.478286505249242e-02	-1.425923e+01	-9.983601e+01	-6.915654e-01	-6.750475e-03
1.520286505249241e-02	-1.426134e+01	-1.021766e+02	-7.116876e-01	-6.947829e-03
1.560286505249239e-02	-1.426200e+01	-1.028304e+02	-7.180394e-01	-7.010269e-03
1.602286505249238e-02	-1.426128e+01	-1.018475e+02	-7.111133e-01	-6.942634e-03
1.644286505249236e-02	-1.425911e+01	-9.916975e+01	-6.903671e-01	-6.739599e-03
1.686286505249234e-02	-1.425541e+01	-9.484252e+01	-6.561561e-01	-6.404641e-03
1.728286505249232e-02	-1.425005e+01	-8.894039e+01	-6.090756e-01	-5.943591e-03
1.768286505249231e-02	-1.424320e+01	-8.194827e+01	-5.530233e-01	-5.394624e-03
1.808286505249229e-02	-1.423432e+01	-7.372989e+01	-4.869364e-01	-4.747338e-03
1.848286505249228e-02	-1.422285e+01	-6.441419e+01	-4.118748e-01	-4.012117e-03
1.888286505249226e-02	-1.420777e+01	-5.414689e+01	-3.290591e-01	-3.200929e-03
1.926286505249224e-02	-1.418816e+01	-4.365653e+01	-2.444778e-01	-2.372455e-03
1.948286505249223e-02	-1.417284e+01	-3.731249e+01	-1.934578e-01	-1.872744e-03
1.962286505249223e-02	-1.416061e+01	-3.318799e+01	-1.604381e-01	-1.549370e-03
1.972286505249222e-02	-1.415011e+01	-3.020447e+01	-1.367169e-01	-1.317104e-03
1.978286505249222e-02	-1.414287e+01	-2.840012e+01	-1.225010e-01	-1.177949e-03
1.982286505249222e-02	-1.413756e+01	-2.719132e+01	-1.130727e-01	-1.085692e-03
1.986286505249222e-02	-1.413181e+01	-2.597765e+01	-1.037318e-01	-9.943431e-04
1.988286505249222e-02	-1.412875e+01	-2.536889e+01	-9.911722e-02	-9.492507e-04
1.990286505249222e-02	-1.412557e+01	-2.475875e+01	-9.456046e-02	-9.047603e-04
1.992286505249222e-02	-1.412226e+01	-2.414711e+01	-9.008546e-02	-8.611256e-04
1.994286505249222e-02	-1.411884e+01	-2.353380e+01	-8.572793e-02	-8.187160e-04
1.996286505249222e-02	-1.411534e+01	-2.291857e+01	-8.153861e-02	-7.780432e-04
1.998286505249221e-02	-1.411194e+01	-2.230115e+01	-7.758409e-02	-7.396063e-04
2.000000000000000e-02	-1.410977e+01	-2.177062e+01	-7.443672e-02	-7.083512e-04
