time	V(D,G)	V(a1)	V(l)	Ix(U1:G)
1.223163963359626e-02	-2.483397e+01	-7.220039e+01	-2.175160e+00	-2.163637e-02
1.223165223740763e-02	-2.337451e+01	-7.216118e+01	-2.608697e+00	-2.597065e-02
1.223165705004187e-02	-2.283352e+01	-7.213154e+01	-2.770024e+00	-2.757448e-02
1.223166346688752e-02	-2.213978e+01	-7.206963e+01	-2.979181e+00	-2.961963e-02
1.223167630057882e-02	-2.088431e+01	-7.185694e+01	-3.366394e+00	-3.327972e-02
1.223170196796142e-02	-1.883774e+01	-7.108216e+01	-3.990963e+00	-3.926805e-02
1.223172561724220e-02	-1.745611e+01	-6.974954e+01	-4.393796e+00	-4.338399e-02
1.223174477285333e-02	-1.667095e+01	-6.776717e+01	-4.627239e+00	-4.568845e-02
1.223176206143233e-02	-1.616288e+01	-6.464755e+01	-4.789805e+00	-4.711333e-02
1.223178043897836e-02	-1.575633e+01	-5.963839e+01	-4.932367e+00	-4.818314e-02
1.223178904744263e-02	-1.560559e+01	-5.634995e+01	-4.993262e+00	-4.853677e-02
1.223180072464300e-02	-1.543743e+01	-5.067968e+01	-5.072850e+00	-4.886984e-02
1.223181017143266e-02	-1.532182e+01	-4.535603e+01	-5.135392e+00	-4.905763e-02
1.223182206858342e-02	-1.520058e+01	-3.808825e+01	-5.211066e+00	-4.920125e-02
1.223183982082285e-02	-1.505396e+01	-2.779900e+01	-5.311645e+00	-4.932401e-02
1.223185986255119e-02	-1.492860e+01	-1.867670e+01	-5.397491e+00	-4.941770e-02
1.223188195399709e-02	-1.482950e+01	-1.255108e+01	-5.457300e+00	-4.951550e-02
1.223191258593724e-02	-1.473331e+01	-8.205071e+00	-5.501217e+00	-4.965549e-02
1.223192509951061e-02	-1.470308e+01	-7.308226e+00	-5.511919e+00	-4.970792e-02
1.223193932714121e-02	-1.467429e+01	-6.813396e+00	-5.521018e+00	-4.975849e-02
1.223195761041417e-02	-1.464353e+01	-6.451827e+00	-5.529287e+00	-4.981247e-02
1.223197741658249e-02	-1.461614e+01	-6.247868e+00	-5.535268e+00	-4.985902e-02
1.223199352764734e-02	-1.459772e+01	-6.169627e+00	-5.538573e+00	-4.988735e-02
1.223203636200773e-02	-1.456111e+01	-6.105734e+00	-5.543103e+00	-4.992871e-02
1.223271156120162e-02	-1.447282e+01	-6.010385e+00	-5.464719e+00	-4.915590e-02
1.223703621751280e-02	-1.445184e+01	-5.395633e+00	-4.847768e+00	-4.306704e-02
1.224061492151161e-02	-1.443738e+01	-4.944793e+00	-4.394913e+00	-3.859560e-02
1.224326342952810e-02	-1.442851e+01	-4.642464e+00	-4.089995e+00	-3.559345e-02
1.224650115596050e-02	-1.442034e+01	-4.306534e+00	-3.749040e+00	-3.225332e-02
1.225255182023553e-02	-1.438437e+01	-3.741923e+00	-3.196087e+00	-2.663042e-02
1.225692634049633e-02	-1.436826e+01	-3.400553e+00	-2.855110e+00	-2.322049e-02
1.225808604207421e-02	-1.436389e+01	-3.318931e+00	-2.772130e+00	-2.238699e-02
1.225852895068908e-02	-1.436233e+01	-3.306627e+00	-2.741155e+00	-2.207790e-02
1.225874708951987e-02	-1.436151e+01	-3.337507e+00	-2.725874e+00	-2.192785e-02
1.225891334434253e-02	-1.436084e+01	-3.445390e+00	-2.713906e+00	-2.181659e-02
1.225907611432817e-02	-1.436004e+01	-3.747060e+00	-2.701351e+00	-2.171353e-02
1.225925844829156e-02	-1.435936e+01	-4.457539e+00	-2.685113e+00	-2.160865e-02
1.225938172112880e-02	-1.435891e+01	-5.364764e+00	-2.671881e+00	-2.154958e-02
1.225952270482409e-02	-1.435786e+01	-7.184057e+00	-2.653134e+00	-2.150348e-02
1.225968308390020e-02	-1.435566e+01	-1.080323e+01	-2.624581e+00	-2.149339e-02
1.225992140132655e-02	-1.435618e+01	-1.909653e+01	-2.562744e+00	-2.155838e-02
1.226009770897899e-02	-1.435969e+01	-2.706891e+01	-2.504104e+00	-2.165796e-02
1.226029011828983e-02	-1.436277e+01	-3.643924e+01	-2.437613e+00	-2.178807e-02
1.226048488898013e-02	-1.436465e+01	-4.480171e+01	-2.378019e+00	-2.189365e-02
1.226069688430672e-02	-1.436522e+01	-5.169377e+01	-2.327005e+00	-2.195367e-02
1.226093463949378e-02	-1.436507e+01	-5.681919e+01	-2.285047e+00	-2.195553e-02
1.226124079863649e-02	-1.436251e+01	-6.102658e+01	-2.246752e+00	-2.189781e-02
1.226136060115595e-02	-1.436164e+01	-6.210231e+01	-2.234810e+00	-2.186104e-02
1.226153054309337e-02	-1.436129e+01	-6.313316e+01	-2.219754e+00	-2.179674e-02
1.226167517009116e-02	-1.436089e+01	-6.379979e+01	-2.208233e+00	-2.173699e-02
1.226184055290962e-02	-1.436049e+01	-6.436997e+01	-2.196111e+00	-2.166419e-02
1.226200043285729e-02	-1.436009e+01	-6.478700e+01	-2.185186e+00	-2.159080e-02
1.226218585903814e-02	-1.435964e+01	-6.514877e+01	-2.173233e+00	-2.150312e-02
1.226237781678495e-02	-1.435915e+01	-6.542747e+01	-2.161463e+00	-2.141047e-02
1.226258907990337e-02	-1.435863e+01	-6.565112e+01	-2.149036e+00	-2.130707e-02
1.226282010763610e-02	-1.435804e+01	-6.582636e+01	-2.135918e+00	-2.119304e-02
1.226306960571617e-02	-1.435741e+01	-6.595784e+01	-2.122169e+00	-2.106935e-02
1.226335389076601e-02	-1.435670e+01	-6.605704e+01	-2.106898e+00	-2.092829e-02
1.226365248426387e-02	-1.435595e+01	-6.612010e+01	-2.091238e+00	-2.078044e-02
1.226399920930640e-02	-1.435508e+01	-6.615794e+01	-2.073410e+00	-2.060952e-02
1.226435869685478e-02	-1.435419e+01	-6.617009e+01	-2.055276e+00	-2.043353e-02
1.226480550270181e-02	-1.435309e+01	-6.616019e+01	-2.033142e+00	-2.021678e-02
1.226526285171553e-02	-1.435198e+01	-6.613194e+01	-2.010894e+00	-1.999749e-02
1.226585889624175e-02	-1.435054e+01	-6.607864e+01	-1.982444e+00	-1.971570e-02
1.226646495117303e-02	-1.434912e+01	-6.601394e+01	-1.954096e+00	-1.943423e-02
1.226817400499435e-02	-1.434507e+01	-6.581207e+01	-1.876996e+00	-1.866531e-02
1.227235594049463e-02	-1.433551e+01	-6.532989e+01	-1.704253e+00	-1.693860e-02
1.227657049300347e-02	-1.432652e+01	-6.491097e+01	-1.550579e+00	-1.540208e-02
1.228077919709633e-02	-1.431812e+01	-6.455593e+01	-1.415160e+00	-1.404804e-02
1.228499064782025e-02	-1.431027e+01	-6.425662e+01	-1.295579e+00	-1.285235e-02
1.228920092753577e-02	-1.430293e+01	-6.400679e+01	-1.190089e+00	-1.179752e-02
1.229341170689939e-02	-1.429608e+01	-6.380051e+01	-1.096992e+00	-1.086660e-02
1.229762227254148e-02	-1.428969e+01	-6.363273e+01	-1.014850e+00	-1.004519e-02
1.230183292948657e-02	-1.428372e+01	-6.349891e+01	-9.423705e-01	-9.320383e-03
1.230604354740501e-02	-1.427818e+01	-6.339505e+01	-8.784207e-01	-8.680851e-03
1.231043220732314e-02	-1.427286e+01	-6.331506e+01	-8.197650e-01	-8.094646e-03
1.231447726086177e-02	-1.426844e+01	-6.326414e+01	-7.720789e-01	-7.619221e-03
1.231883175098383e-02	-1.426424e+01	-6.323103e+01	-7.267660e-01	-7.169203e-03
1.232210457473994e-02	-1.426151e+01	-6.321957e+01	-6.963654e-01	-6.869177e-03
1.232664479134418e-02	-1.425846e+01	-6.322105e+01	-6.587947e-01	-6.502495e-03
1.233405501572951e-02	-1.425548e+01	-6.326161e+01	-6.073322e-01	-6.012834e-03
1.234773209528495e-02	-1.425131e+01	-6.342047e+01	-5.372875e-01	-5.349797e-03
1.236773209528494e-02	-1.424198e+01	-6.376998e+01	-4.750001e-01	-4.718959e-03
1.238773209528494e-02	-1.423305e+01	-6.421125e+01	-4.423431e-01	-4.358531e-03
1.240773209528494e-02	-1.422817e+01	-6.471056e+01	-4.260921e-01	-4.176871e-03
1.242773209528494e-02	-1.422569e+01	-6.523898e+01	-4.189774e-01	-4.094688e-03
1.244773209528494e-02	-1.422461e+01	-6.578049e+01	-4.169778e-01	-4.068111e-03
1.246773209528494e-02	-1.422432e+01	-6.632619e+01	-4.178402e-01	-4.072638e-03
1.248773209528494e-02	-1.422448e+01	-6.687124e+01	-4.202956e-01	-4.094492e-03
1.250773209528494e-02	-1.422488e+01	-6.741296e+01	-4.236278e-01	-4.125902e-03
1.252773209528494e-02	-1.422541e+01	-6.795000e+01	-4.274317e-01	-4.162482e-03
1.254773209528494e-02	-1.422601e+01	-6.848167e+01	-4.314791e-01	-4.201756e-03
1.256773209528494e-02	-1.422664e+01	-6.900768e+01	-4.356415e-01	-4.242331e-03
1.258773209528494e-02	-1.422729e+01	-6.952798e+01	-4.398470e-01	-4.283426e-03
1.262773209528493e-02	-1.422857e+01	-7.055166e+01	-4.482457e-01	-4.365639e-03
1.286773209528492e-02	-1.423550e+01	-7.627415e+01	-4.956183e-01	-4.829904e-03
1.310773209528491e-02	-1.424123e+01	-8.139622e+01	-5.379737e-01	-5.245011e-03
1.348773209528490e-02	-1.424852e+01	-8.844904e+01	-5.963216e-01	-5.816847e-03
1.388773209528488e-02	-1.425434e+01	-9.451207e+01	-6.466507e-01	-6.310122e-03
1.430773209528487e-02	-1.425873e+01	-9.932679e+01	-6.868968e-01	-6.704628e-03
1.472773209528485e-02	-1.426154e+01	-1.024842e+02	-7.136806e-01	-6.967250e-03
1.514773209528483e-02	-1.426287e+01	-1.039329e+02	-7.265692e-01	-7.093744e-03
1.554773209528481e-02	-1.426278e+01	-1.037012e+02	-7.257259e-01	-7.085696e-03
1.596773209528480e-02	-1.426128e+01	-1.017703e+02	-7.110850e-01	-6.942480e-03
1.638773209528478e-02	-1.425829e+01	-9.814384e+01	-6.826096e-01	-6.663720e-03
1.680773209528477e-02	-1.425370e+01	-9.288481e+01	-6.407987e-01	-6.254304e-03
1.722773209528475e-02	-1.424734e+01	-8.608445e+01	-5.863855e-01	-5.721411e-03
1.762773209528473e-02	-1.423938e+01	-7.828256e+01	-5.237188e-01	-5.107638e-03
1.802773209528472e-02	-1.422911e+01	-6.931207e+01	-4.514893e-01	-4.400168e-03
1.842773209528470e-02	-1.421577e+01	-5.931373e+01	-3.708635e-01	-3.610434e-03
1.880773209528468e-02	-1.419887e+01	-4.900542e+01	-2.877058e-01	-2.795894e-03
1.912773209528467e-02	-1.417935e+01	-3.981987e+01	-2.137145e-01	-2.071165e-03
1.928773209528466e-02	-1.416655e+01	-3.508341e+01	-1.757035e-01	-1.698888e-03
1.940773209528466e-02	-1.415484e+01	-3.147673e+01	-1.469221e-01	-1.417047e-03
1.948773209528466e-02	-1.414562e+01	-2.904840e+01	-1.277078e-01	-1.228938e-03
1.954773209528465e-02	-1.413774e+01	-2.721498e+01	-1.133722e-01	-1.088650e-03
1.958773209528465e-02	-1.413193e+01	-2.598681e+01	-1.039178e-01	-9.961908e-04
1.960773209528465e-02	-1.412884e+01	-2.537086e+01	-9.924797e-02	-9.505596e-04
1.962773209528465e-02	-1.412562e+01	-2.475357e+01	-9.463761e-02	-9.055469e-04
1.964773209528465e-02	-1.412227e+01	-2.413484e+01	-9.011129e-02	-8.614146e-04
1.966773209528465e-02	-1.411881e+01	-2.351449e+01	-8.570596e-02	-8.185438e-04
1.968773209528465e-02	-1.411527e+01	-2.289230e+01	-8.147402e-02	-7.774642e-04
1.970773209528465e-02	-1.411172e+01	-2.226790e+01	-7.748451e-02	-7.388041e-04
1.972773209528465e-02	-1.410829e+01	-2.164087e+01	-7.380164e-02	-7.030398e-04
1.974773209528465e-02	-1.410507e+01	-2.101077e+01	-7.042947e-02	-6.700484e-04
1.976773209528464e-02	-1.410201e+01	-2.037727e+01	-6.725563e-02	-6.388614e-04
1.980773209528464e-02	-1.409541e+01	-1.910012e+01	-6.084482e-02	-5.763404e-04
1.982773209528464e-02	-1.409154e+01	-1.845704e+01	-5.742168e-02	-5.431558e-04
1.984773209528464e-02	-1.408715e+01	-1.781151e+01	-5.382989e-02	-5.083500e-04
1.988773209528464e-02	-1.407661e+01	-1.651463e+01	-4.621599e-02	-4.344777e-04
1.992773209528464e-02	-1.406307e+01	-1.521198e+01	-3.818815e-02	-3.564768e-04
1.994773209528464e-02	-1.405481e+01	-1.455903e+01	-3.408004e-02	-3.165395e-04
1.998773209528464e-02	-1.403418e+01	-1.325057e+01	-2.580666e-02	-2.360960e-04
2.000000000000000e-02	-1.402652e+01	-1.284869e+01	-2.328645e-02	-2.115067e-04
