v1	V(a)	V(vcc)	I(R1)
1.193000000000000e+03	6.532526e-01	1.193000e+03	2.536908e-01
1.194000000000000e+03	6.532764e-01	1.194000e+03	2.539036e-01
1.195000000000000e+03	6.533003e-01	1.195000e+03	2.541163e-01
1.196000000000000e+03	6.533241e-01	1.196000e+03	2.543291e-01
1.197000000000000e+03	6.533480e-01	1.197000e+03	2.545418e-01
1.198000000000000e+03	6.533718e-01	1.198000e+03	2.547546e-01
1.199000000000000e+03	6.533955e-01	1.199000e+03	2.549674e-01
1.200000000000000e+03	6.534193e-01	1.200000e+03	2.551801e-01
1.201000000000000e+03	6.534430e-01	1.201000e+03	2.553929e-01
1.202000000000000e+03	6.534667e-01	1.202000e+03	2.556056e-01
1.203000000000000e+03	6.534904e-01	1.203000e+03	2.558184e-01
1.204000000000000e+03	6.535141e-01	1.204000e+03	2.560312e-01
1.205000000000000e+03	6.535378e-01	1.205000e+03	2.562439e-01
1.206000000000000e+03	6.535614e-01	1.206000e+03	2.564567e-01
1.207000000000000e+03	6.535851e-01	1.207000e+03	2.566695e-01
1.208000000000000e+03	6.536087e-01	1.208000e+03	2.568822e-01
1.209000000000000e+03	6.536323e-01	1.209000e+03	2.570950e-01
1.210000000000000e+03	6.536558e-01	1.210000e+03	2.573077e-01
1.211000000000000e+03	6.536794e-01	1.211000e+03	2.575205e-01
1.212000000000000e+03	6.537029e-01	1.212000e+03	2.577333e-01
1.213000000000000e+03	6.537265e-01	1.213000e+03	2.579460e-01
1.214000000000000e+03	6.537499e-01	1.214000e+03	2.581588e-01
1.215000000000000e+03	6.537734e-01	1.215000e+03	2.583715e-01
1.216000000000000e+03	6.537969e-01	1.216000e+03	2.585843e-01
1.217000000000000e+03	6.538203e-01	1.217000e+03	2.587970e-01
1.218000000000000e+03	6.538438e-01	1.218000e+03	2.590098e-01
1.219000000000000e+03	6.538672e-01	1.219000e+03	2.592226e-01
1.220000000000000e+03	6.538906e-01	1.220000e+03	2.594354e-01
1.221000000000000e+03	6.539140e-01	1.221000e+03	2.596481e-01
1.222000000000000e+03	6.539373e-01	1.222000e+03	2.598609e-01
1.223000000000000e+03	6.539607e-01	1.223000e+03	2.600736e-01
1.224000000000000e+03	6.539840e-01	1.224000e+03	2.602864e-01
1.225000000000000e+03	6.540074e-01	1.225000e+03	2.604991e-01
1.226000000000000e+03	6.540306e-01	1.226000e+03	2.607119e-01
1.227000000000000e+03	6.540539e-01	1.227000e+03	2.609247e-01
1.228000000000000e+03	6.540772e-01	1.228000e+03	2.611374e-01
1.229000000000000e+03	6.541004e-01	1.229000e+03	2.613502e-01
1.230000000000000e+03	6.541237e-01	1.230000e+03	2.615629e-01
1.231000000000000e+03	6.541469e-01	1.231000e+03	2.617757e-01
1.232000000000000e+03	6.541700e-01	1.232000e+03	2.619885e-01
1.233000000000000e+03	6.541932e-01	1.233000e+03	2.622012e-01
1.234000000000000e+03	6.542164e-01	1.234000e+03	2.624140e-01
1.235000000000000e+03	6.542395e-01	1.235000e+03	2.626268e-01
1.236000000000000e+03	6.542627e-01	1.236000e+03	2.628395e-01
1.237000000000000e+03	6.542857e-01	1.237000e+03	2.630523e-01
1.238000000000000e+03	6.543089e-01	1.238000e+03	2.632650e-01
1.239000000000000e+03	6.543319e-01	1.239000e+03	2.634778e-01
1.240000000000000e+03	6.543550e-01	1.240000e+03	2.636906e-01
1.241000000000000e+03	6.543780e-01	1.241000e+03	2.639033e-01
1.242000000000000e+03	6.544010e-01	1.242000e+03	2.641161e-01
1.243000000000000e+03	6.544240e-01	1.243000e+03	2.643288e-01
1.244000000000000e+03	6.544470e-01	1.244000e+03	2.645416e-01
1.245000000000000e+03	6.544700e-01	1.245000e+03	2.647544e-01
1.246000000000000e+03	6.544929e-01	1.246000e+03	2.649671e-01
1.247000000000000e+03	6.545159e-01	1.247000e+03	2.651799e-01
1.248000000000000e+03	6.545388e-01	1.248000e+03	2.653927e-01
1.249000000000000e+03	6.545617e-01	1.249000e+03	2.656054e-01
1.250000000000000e+03	6.545846e-01	1.250000e+03	2.658182e-01
1.251000000000000e+03	6.546075e-01	1.251000e+03	2.660309e-01
1.252000000000000e+03	6.546303e-01	1.252000e+03	2.662437e-01
1.253000000000000e+03	6.546531e-01	1.253000e+03	2.664565e-01
1.254000000000000e+03	6.546760e-01	1.254000e+03	2.666692e-01
1.255000000000000e+03	6.546988e-01	1.255000e+03	2.668820e-01
1.256000000000000e+03	6.547216e-01	1.256000e+03	2.670947e-01
1.257000000000000e+03	6.547443e-01	1.257000e+03	2.673075e-01
1.258000000000000e+03	6.547671e-01	1.258000e+03	2.675202e-01
1.259000000000000e+03	6.547898e-01	1.259000e+03	2.677330e-01
1.260000000000000e+03	6.548126e-01	1.260000e+03	2.679458e-01
1.261000000000000e+03	6.548353e-01	1.261000e+03	2.681586e-01
1.262000000000000e+03	6.548579e-01	1.262000e+03	2.683713e-01
1.263000000000000e+03	6.548806e-01	1.263000e+03	2.685841e-01
1.264000000000000e+03	6.549033e-01	1.264000e+03	2.687968e-01
1.265000000000000e+03	6.549259e-01	1.265000e+03	2.690096e-01
1.266000000000000e+03	6.549485e-01	1.266000e+03	2.692223e-01
1.267000000000000e+03	6.549711e-01	1.267000e+03	2.694351e-01
1.268000000000000e+03	6.549937e-01	1.268000e+03	2.696479e-01
1.269000000000000e+03	6.550163e-01	1.269000e+03	2.698606e-01
1.270000000000000e+03	6.550389e-01	1.270000e+03	2.700734e-01
1.271000000000000e+03	6.550614e-01	1.271000e+03	2.702861e-01
1.272000000000000e+03	6.550840e-01	1.272000e+03	2.704989e-01
1.273000000000000e+03	6.551065e-01	1.273000e+03	2.707117e-01
1.274000000000000e+03	6.551290e-01	1.274000e+03	2.709244e-01
1.275000000000000e+03	6.551514e-01	1.275000e+03	2.711372e-01
1.276000000000000e+03	6.551739e-01	1.276000e+03	2.713500e-01
1.277000000000000e+03	6.551963e-01	1.277000e+03	2.715627e-01
1.278000000000000e+03	6.552188e-01	1.278000e+03	2.717755e-01
1.279000000000000e+03	6.552412e-01	1.279000e+03	2.719882e-01
1.280000000000000e+03	6.552636e-01	1.280000e+03	2.722010e-01
1.281000000000000e+03	6.552860e-01	1.281000e+03	2.724138e-01
1.282000000000000e+03	6.553083e-01	1.282000e+03	2.726265e-01
1.283000000000000e+03	6.553307e-01	1.283000e+03	2.728393e-01
1.284000000000000e+03	6.553530e-01	1.284000e+03	2.730521e-01
1.285000000000000e+03	6.553754e-01	1.285000e+03	2.732648e-01
1.286000000000000e+03	6.553977e-01	1.286000e+03	2.734776e-01
1.287000000000000e+03	6.554199e-01	1.287000e+03	2.736903e-01
1.288000000000000e+03	6.554422e-01	1.288000e+03	2.739031e-01
1.289000000000000e+03	6.554645e-01	1.289000e+03	2.741159e-01
1.290000000000000e+03	6.554867e-01	1.290000e+03	2.743286e-01
1.291000000000000e+03	6.555089e-01	1.291000e+03	2.745414e-01
1.292000000000000e+03	6.555312e-01	1.292000e+03	2.747541e-01
1.293000000000000e+03	6.555533e-01	1.293000e+03	2.749669e-01
1.294000000000000e+03	6.555755e-01	1.294000e+03	2.751797e-01
1.295000000000000e+03	6.555977e-01	1.295000e+03	2.753924e-01
1.296000000000000e+03	6.556198e-01	1.296000e+03	2.756052e-01
1.297000000000000e+03	6.556420e-01	1.297000e+03	2.758180e-01
1.298000000000000e+03	6.556641e-01	1.298000e+03	2.760307e-01
1.299000000000000e+03	6.556862e-01	1.299000e+03	2.762435e-01
1.300000000000000e+03	6.557083e-01	1.300000e+03	2.764562e-01
1.301000000000000e+03	6.557303e-01	1.301000e+03	2.766690e-01
1.302000000000000e+03	6.557524e-01	1.302000e+03	2.768818e-01
1.303000000000000e+03	6.557744e-01	1.303000e+03	2.770945e-01
1.304000000000000e+03	6.557965e-01	1.304000e+03	2.773073e-01
1.305000000000000e+03	6.558185e-01	1.305000e+03	2.775200e-01
1.306000000000000e+03	6.558405e-01	1.306000e+03	2.777328e-01
1.307000000000000e+03	6.558625e-01	1.307000e+03	2.779455e-01
1.308000000000000e+03	6.558844e-01	1.308000e+03	2.781583e-01
1.309000000000000e+03	6.559064e-01	1.309000e+03	2.783711e-01
1.310000000000000e+03	6.559283e-01	1.310000e+03	2.785839e-01
1.311000000000000e+03	6.559502e-01	1.311000e+03	2.787966e-01
1.312000000000000e+03	6.559721e-01	1.312000e+03	2.790094e-01
1.313000000000000e+03	6.559940e-01	1.313000e+03	2.792221e-01
1.314000000000000e+03	6.560159e-01	1.314000e+03	2.794349e-01
1.315000000000000e+03	6.560377e-01	1.315000e+03	2.796476e-01
1.316000000000000e+03	6.560596e-01	1.316000e+03	2.798604e-01
1.317000000000000e+03	6.560814e-01	1.317000e+03	2.800732e-01
1.318000000000000e+03	6.561032e-01	1.318000e+03	2.802859e-01
1.319000000000000e+03	6.561250e-01	1.319000e+03	2.804987e-01
1.320000000000000e+03	6.561468e-01	1.320000e+03	2.807115e-01
1.321000000000000e+03	6.561686e-01	1.321000e+03	2.809242e-01
1.322000000000000e+03	6.561903e-01	1.322000e+03	2.811370e-01
1.323000000000000e+03	6.562120e-01	1.323000e+03	2.813497e-01
1.324000000000000e+03	6.562338e-01	1.324000e+03	2.815625e-01
1.325000000000000e+03	6.562555e-01	1.325000e+03	2.817753e-01
1.326000000000000e+03	6.562772e-01	1.326000e+03	2.819880e-01
1.327000000000000e+03	6.562989e-01	1.327000e+03	2.822008e-01
1.328000000000000e+03	6.563205e-01	1.328000e+03	2.824135e-01
1.329000000000000e+03	6.563421e-01	1.329000e+03	2.826263e-01
1.330000000000000e+03	6.563638e-01	1.330000e+03	2.828391e-01
1.331000000000000e+03	6.563854e-01	1.331000e+03	2.830518e-01
1.332000000000000e+03	6.564071e-01	1.332000e+03	2.832646e-01
1.333000000000000e+03	6.564286e-01	1.333000e+03	2.834774e-01
1.334000000000000e+03	6.564502e-01	1.334000e+03	2.836901e-01
1.335000000000000e+03	6.564717e-01	1.335000e+03	2.839029e-01
1.336000000000000e+03	6.564933e-01	1.336000e+03	2.841156e-01
1.337000000000000e+03	6.565148e-01	1.337000e+03	2.843284e-01
1.338000000000000e+03	6.565363e-01	1.338000e+03	2.845412e-01
1.339000000000000e+03	6.565579e-01	1.339000e+03	2.847539e-01
1.340000000000000e+03	6.565794e-01	1.340000e+03	2.849667e-01
1.341000000000000e+03	6.566008e-01	1.341000e+03	2.851794e-01
1.342000000000000e+03	6.566223e-01	1.342000e+03	2.853922e-01
1.343000000000000e+03	6.566437e-01	1.343000e+03	2.856050e-01
1.344000000000000e+03	6.566651e-01	1.344000e+03	2.858177e-01
1.345000000000000e+03	6.566865e-01	1.345000e+03	2.860305e-01
1.346000000000000e+03	6.567080e-01	1.346000e+03	2.862433e-01
1.347000000000000e+03	6.567293e-01	1.347000e+03	2.864560e-01
1.348000000000000e+03	6.567507e-01	1.348000e+03	2.866688e-01
1.349000000000000e+03	6.567721e-01	1.349000e+03	2.868815e-01
1.350000000000000e+03	6.567934e-01	1.350000e+03	2.870943e-01
1.351000000000000e+03	6.568148e-01	1.351000e+03	2.873071e-01
1.352000000000000e+03	6.568361e-01	1.352000e+03	2.875198e-01
1.353000000000000e+03	6.568574e-01	1.353000e+03	2.877326e-01
1.354000000000000e+03	6.568787e-01	1.354000e+03	2.879453e-01
1.355000000000000e+03	6.568999e-01	1.355000e+03	2.881581e-01
1.356000000000000e+03	6.569212e-01	1.356000e+03	2.883709e-01
1.357000000000000e+03	6.569424e-01	1.357000e+03	2.885836e-01
1.358000000000000e+03	6.569637e-01	1.358000e+03	2.887964e-01
1.359000000000000e+03	6.569849e-01	1.359000e+03	2.890092e-01
1.360000000000000e+03	6.570061e-01	1.360000e+03	2.892219e-01
1.361000000000000e+03	6.570273e-01	1.361000e+03	2.894347e-01
1.362000000000000e+03	6.570485e-01	1.362000e+03	2.896474e-01
1.363000000000000e+03	6.570696e-01	1.363000e+03	2.898602e-01
1.364000000000000e+03	6.570908e-01	1.364000e+03	2.900729e-01
1.365000000000000e+03	6.571119e-01	1.365000e+03	2.902857e-01
1.366000000000000e+03	6.571330e-01	1.366000e+03	2.904985e-01
1.367000000000000e+03	6.571541e-01	1.367000e+03	2.907113e-01
1.368000000000000e+03	6.571752e-01	1.368000e+03	2.909240e-01
1.369000000000000e+03	6.571963e-01	1.369000e+03	2.911368e-01
1.370000000000000e+03	6.572174e-01	1.370000e+03	2.913495e-01
1.371000000000000e+03	6.572384e-01	1.371000e+03	2.915623e-01
1.372000000000000e+03	6.572595e-01	1.372000e+03	2.917750e-01
1.373000000000000e+03	6.572805e-01	1.373000e+03	2.919878e-01
1.374000000000000e+03	6.573015e-01	1.374000e+03	2.922006e-01
1.375000000000000e+03	6.573225e-01	1.375000e+03	2.924133e-01
1.376000000000000e+03	6.573434e-01	1.376000e+03	2.926261e-01
1.377000000000000e+03	6.573644e-01	1.377000e+03	2.928389e-01
1.378000000000000e+03	6.573854e-01	1.378000e+03	2.930516e-01
1.379000000000000e+03	6.574063e-01	1.379000e+03	2.932644e-01
1.380000000000000e+03	6.574273e-01	1.380000e+03	2.934771e-01
1.381000000000000e+03	6.574482e-01	1.381000e+03	2.936899e-01
1.382000000000000e+03	6.574690e-01	1.382000e+03	2.939027e-01
1.383000000000000e+03	6.574900e-01	1.383000e+03	2.941154e-01
1.384000000000000e+03	6.575108e-01	1.384000e+03	2.943282e-01
1.385000000000000e+03	6.575317e-01	1.385000e+03	2.945409e-01
1.386000000000000e+03	6.575525e-01	1.386000e+03	2.947537e-01
1.387000000000000e+03	6.575733e-01	1.387000e+03	2.949665e-01
1.388000000000000e+03	6.575941e-01	1.388000e+03	2.951792e-01
1.389000000000000e+03	6.576149e-01	1.389000e+03	2.953920e-01
1.390000000000000e+03	6.576357e-01	1.390000e+03	2.956048e-01
1.391000000000000e+03	6.576566e-01	1.391000e+03	2.958175e-01
1.392000000000000e+03	6.576773e-01	1.392000e+03	2.960303e-01
1.393000000000000e+03	6.576980e-01	1.393000e+03	2.962430e-01
1.394000000000000e+03	6.577188e-01	1.394000e+03	2.964558e-01
1.395000000000000e+03	6.577395e-01	1.395000e+03	2.966686e-01
1.396000000000000e+03	6.577602e-01	1.396000e+03	2.968813e-01
1.397000000000000e+03	6.577809e-01	1.397000e+03	2.970941e-01
1.398000000000000e+03	6.578016e-01	1.398000e+03	2.973069e-01
1.399000000000000e+03	6.578223e-01	1.399000e+03	2.975196e-01
1.400000000000000e+03	6.578429e-01	1.400000e+03	2.977324e-01
1.401000000000000e+03	6.578636e-01	1.401000e+03	2.979451e-01
1.402000000000000e+03	6.578842e-01	1.402000e+03	2.981579e-01
1.403000000000000e+03	6.579048e-01	1.403000e+03	2.983707e-01
1.404000000000000e+03	6.579254e-01	1.404000e+03	2.985834e-01
1.405000000000000e+03	6.579460e-01	1.405000e+03	2.987962e-01
1.406000000000000e+03	6.579666e-01	1.406000e+03	2.990089e-01
1.407000000000000e+03	6.579872e-01	1.407000e+03	2.992217e-01
1.408000000000000e+03	6.580077e-01	1.408000e+03	2.994345e-01
1.409000000000000e+03	6.580282e-01	1.409000e+03	2.996472e-01
1.410000000000000e+03	6.580487e-01	1.410000e+03	2.998600e-01
1.411000000000000e+03	6.580693e-01	1.411000e+03	3.000728e-01
1.412000000000000e+03	6.580898e-01	1.412000e+03	3.002855e-01
1.413000000000000e+03	6.581103e-01	1.413000e+03	3.004983e-01
1.414000000000000e+03	6.581308e-01	1.414000e+03	3.007110e-01
1.415000000000000e+03	6.581512e-01	1.415000e+03	3.009238e-01
1.416000000000000e+03	6.581717e-01	1.416000e+03	3.011366e-01
1.417000000000000e+03	6.581921e-01	1.417000e+03	3.013493e-01
1.418000000000000e+03	6.582125e-01	1.418000e+03	3.015621e-01
1.419000000000000e+03	6.582329e-01	1.419000e+03	3.017748e-01
1.420000000000000e+03	6.582533e-01	1.420000e+03	3.019876e-01
1.421000000000000e+03	6.582737e-01	1.421000e+03	3.022004e-01
1.422000000000000e+03	6.582940e-01	1.422000e+03	3.024131e-01
1.423000000000000e+03	6.583144e-01	1.423000e+03	3.026259e-01
1.424000000000000e+03	6.583347e-01	1.424000e+03	3.028387e-01
1.425000000000000e+03	6.583551e-01	1.425000e+03	3.030514e-01
1.426000000000000e+03	6.583754e-01	1.426000e+03	3.032642e-01
1.427000000000000e+03	6.583957e-01	1.427000e+03	3.034769e-01
1.428000000000000e+03	6.584160e-01	1.428000e+03	3.036897e-01
1.429000000000000e+03	6.584363e-01	1.429000e+03	3.039024e-01
1.430000000000000e+03	6.584566e-01	1.430000e+03	3.041152e-01
1.431000000000000e+03	6.584768e-01	1.431000e+03	3.043280e-01
1.432000000000000e+03	6.584970e-01	1.432000e+03	3.045408e-01
1.433000000000000e+03	6.585172e-01	1.433000e+03	3.047535e-01
1.434000000000000e+03	6.585375e-01	1.434000e+03	3.049663e-01
1.435000000000000e+03	6.585577e-01	1.435000e+03	3.051790e-01
1.436000000000000e+03	6.585779e-01	1.436000e+03	3.053918e-01
1.437000000000000e+03	6.585981e-01	1.437000e+03	3.056045e-01
1.438000000000000e+03	6.586182e-01	1.438000e+03	3.058173e-01
1.439000000000000e+03	6.586384e-01	1.439000e+03	3.060301e-01
1.440000000000000e+03	6.586585e-01	1.440000e+03	3.062429e-01
1.441000000000000e+03	6.586787e-01	1.441000e+03	3.064556e-01
1.442000000000000e+03	6.586987e-01	1.442000e+03	3.066684e-01
1.443000000000000e+03	6.587189e-01	1.443000e+03	3.068811e-01
1.444000000000000e+03	6.587390e-01	1.444000e+03	3.070939e-01
1.445000000000000e+03	6.587591e-01	1.445000e+03	3.073066e-01
1.446000000000000e+03	6.587791e-01	1.446000e+03	3.075194e-01
1.447000000000000e+03	6.587992e-01	1.447000e+03	3.077322e-01
1.448000000000000e+03	6.588192e-01	1.448000e+03	3.079449e-01
1.449000000000000e+03	6.588392e-01	1.449000e+03	3.081577e-01
1.450000000000000e+03	6.588593e-01	1.450000e+03	3.083704e-01
1.451000000000000e+03	6.588792e-01	1.451000e+03	3.085832e-01
1.452000000000000e+03	6.588992e-01	1.452000e+03	3.087960e-01
1.453000000000000e+03	6.589192e-01	1.453000e+03	3.090087e-01
1.454000000000000e+03	6.589392e-01	1.454000e+03	3.092215e-01
1.455000000000000e+03	6.589592e-01	1.455000e+03	3.094343e-01
1.456000000000000e+03	6.589791e-01	1.456000e+03	3.096470e-01
1.457000000000000e+03	6.589990e-01	1.457000e+03	3.098598e-01
1.458000000000000e+03	6.590189e-01	1.458000e+03	3.100725e-01
1.459000000000000e+03	6.590388e-01	1.459000e+03	3.102853e-01
1.460000000000000e+03	6.590587e-01	1.460000e+03	3.104981e-01
1.461000000000000e+03	6.590786e-01	1.461000e+03	3.107108e-01
1.462000000000000e+03	6.590984e-01	1.462000e+03	3.109236e-01
1.463000000000000e+03	6.591183e-01	1.463000e+03	3.111364e-01
1.464000000000000e+03	6.591381e-01	1.464000e+03	3.113491e-01
1.465000000000000e+03	6.591580e-01	1.465000e+03	3.115619e-01
1.466000000000000e+03	6.591778e-01	1.466000e+03	3.117746e-01
1.467000000000000e+03	6.591976e-01	1.467000e+03	3.119874e-01
1.468000000000000e+03	6.592174e-01	1.468000e+03	3.122002e-01
1.469000000000000e+03	6.592372e-01	1.469000e+03	3.124129e-01
1.470000000000000e+03	6.592570e-01	1.470000e+03	3.126257e-01
1.471000000000000e+03	6.592767e-01	1.471000e+03	3.128385e-01
1.472000000000000e+03	6.592965e-01	1.472000e+03	3.130512e-01
1.473000000000000e+03	6.593162e-01	1.473000e+03	3.132640e-01
1.474000000000000e+03	6.593360e-01	1.474000e+03	3.134767e-01
1.475000000000000e+03	6.593556e-01	1.475000e+03	3.136895e-01
1.476000000000000e+03	6.593754e-01	1.476000e+03	3.139023e-01
1.477000000000000e+03	6.593950e-01	1.477000e+03	3.141150e-01
1.478000000000000e+03	6.594147e-01	1.478000e+03	3.143278e-01
1.479000000000000e+03	6.594344e-01	1.479000e+03	3.145405e-01
1.480000000000000e+03	6.594540e-01	1.480000e+03	3.147533e-01
1.481000000000000e+03	6.594737e-01	1.481000e+03	3.149661e-01
1.482000000000000e+03	6.594933e-01	1.482000e+03	3.151788e-01
1.483000000000000e+03	6.595129e-01	1.483000e+03	3.153916e-01
1.484000000000000e+03	6.595325e-01	1.484000e+03	3.156044e-01
1.485000000000000e+03	6.595521e-01	1.485000e+03	3.158171e-01
1.486000000000000e+03	6.595717e-01	1.486000e+03	3.160299e-01
1.487000000000000e+03	6.595913e-01	1.487000e+03	3.162426e-01
1.488000000000000e+03	6.596108e-01	1.488000e+03	3.164554e-01
1.489000000000000e+03	6.596304e-01	1.489000e+03	3.166682e-01
1.490000000000000e+03	6.596499e-01	1.490000e+03	3.168809e-01
1.491000000000000e+03	6.596695e-01	1.491000e+03	3.170937e-01
1.492000000000000e+03	6.596889e-01	1.492000e+03	3.173065e-01
1.493000000000000e+03	6.597084e-01	1.493000e+03	3.175192e-01
1.494000000000000e+03	6.597279e-01	1.494000e+03	3.177320e-01
1.495000000000000e+03	6.597474e-01	1.495000e+03	3.179447e-01
1.496000000000000e+03	6.597669e-01	1.496000e+03	3.181575e-01
1.497000000000000e+03	6.597863e-01	1.497000e+03	3.183703e-01
1.498000000000000e+03	6.598058e-01	1.498000e+03	3.185830e-01
1.499000000000000e+03	6.598252e-01	1.499000e+03	3.187958e-01
1.500000000000000e+03	6.598446e-01	1.500000e+03	3.190085e-01
