time	V(a)	V(a1)
5.782052208311943e-02	1.927357e-01	-2.377909e+01
5.812052208311942e-02	1.937357e-01	-2.242897e+01
5.838052208311941e-02	1.946024e-01	-2.116590e+01
5.850052208311941e-02	1.950023e-01	-2.055192e+01
5.852052208311941e-02	1.950690e-01	-2.044746e+01
5.854052208311940e-02	1.951357e-01	-2.034230e+01
5.856052208311940e-02	1.952024e-01	-2.023641e+01
5.858052208311940e-02	1.952690e-01	-2.012969e+01
5.860052208311940e-02	1.953357e-01	-2.002213e+01
5.862052208311940e-02	1.954024e-01	-1.991353e+01
5.864052208311940e-02	1.954690e-01	-1.980387e+01
5.866052208311940e-02	1.955357e-01	-1.969272e+01
5.868052208311940e-02	1.956023e-01	-1.958002e+01
5.870052208311940e-02	1.956690e-01	-1.946438e+01
5.872052208311940e-02	1.957357e-01	-1.934597e+01
5.874052208311940e-02	1.958023e-01	-1.921782e+01
5.876052208311940e-02	1.958690e-01	-1.908070e+01
5.878052208311940e-02	1.959357e-01	-1.892831e+01
5.880052208311939e-02	1.960023e-01	-1.875932e+01
5.882052208311939e-02	1.960690e-01	-1.858791e+01
5.884052208311939e-02	1.961357e-01	-1.841317e+01
5.886052208311939e-02	1.962024e-01	-1.823679e+01
5.888052208311939e-02	1.962690e-01	-1.805740e+01
5.890052208311939e-02	1.963357e-01	-1.787479e+01
5.892052208311939e-02	1.964023e-01	-1.768288e+01
5.894052208311939e-02	1.964690e-01	-1.748043e+01
5.896052208311939e-02	1.965357e-01	-1.725677e+01
5.896053271874439e-02	1.965357e-01	-1.725510e+01
5.896055398999438e-02	1.965358e-01	-1.725091e+01
5.896057098595343e-02	1.965358e-01	-1.725062e+01
5.896059230532025e-02	1.965359e-01	-1.725176e+01
5.896061486045168e-02	1.965360e-01	-1.725271e+01
5.896063727377392e-02	1.965361e-01	-1.725335e+01
5.896065950587340e-02	1.965361e-01	-1.725374e+01
5.896068683679640e-02	1.965362e-01	-1.725398e+01
5.896072117534402e-02	1.965363e-01	-1.725405e+01
5.896076213964420e-02	1.965365e-01	-1.725392e+01
5.896081196086806e-02	1.965366e-01	-1.725356e+01
5.896087021900121e-02	1.965368e-01	-1.725300e+01
5.896094186518798e-02	1.965371e-01	-1.725218e+01
5.896102915646007e-02	1.965374e-01	-1.725111e+01
5.896114213811476e-02	1.965377e-01	-1.724967e+01
5.896253292793673e-02	1.965424e-01	-1.723145e+01
5.896429053487642e-02	1.965482e-01	-1.720800e+01
5.896593823843623e-02	1.965537e-01	-1.718549e+01
5.896640636463145e-02	1.965553e-01	-1.717903e+01
5.896644341254911e-02	1.965554e-01	-1.717859e+01
5.896648760363202e-02	1.965556e-01	-1.717866e+01
5.896654271708954e-02	1.965557e-01	-1.718075e+01
5.896660141628814e-02	1.965559e-01	-1.718514e+01
5.896666387320425e-02	1.965562e-01	-1.718981e+01
5.896669410965007e-02	1.965563e-01	-1.719102e+01
5.896673087455053e-02	1.965564e-01	-1.719140e+01
5.896677413269797e-02	1.965565e-01	-1.719135e+01
5.896682724128241e-02	1.965567e-01	-1.719093e+01
5.896687057132505e-02	1.965568e-01	-1.719043e+01
5.896691171084373e-02	1.965570e-01	-1.718989e+01
5.896695472964963e-02	1.965571e-01	-1.718928e+01
5.896700064530176e-02	1.965573e-01	-1.718859e+01
5.896704336996408e-02	1.965574e-01	-1.718794e+01
5.896708480373101e-02	1.965576e-01	-1.718730e+01
5.896712593106816e-02	1.965577e-01	-1.718665e+01
5.896722957175222e-02	1.965580e-01	-1.718501e+01
5.896745416815465e-02	1.965588e-01	-1.718141e+01
5.898962908030971e-02	1.966327e-01	-1.682504e+01
5.900473938169832e-02	1.966831e-01	-1.658169e+01
5.902473938169832e-02	1.967497e-01	-1.625906e+01
5.912473938169831e-02	1.970831e-01	-1.463668e+01
5.956473938169830e-02	1.985497e-01	-7.348431e+00
5.996473938169828e-02	1.998831e-01	-5.973827e-01
6.004473938169828e-02	2.001497e-01	7.573695e-01
6.038473938169826e-02	2.012831e-01	6.499433e+00
6.078473938169825e-02	2.026164e-01	1.315507e+01
6.096473938169824e-02	2.032164e-01	1.608860e+01
6.098473938169824e-02	2.032831e-01	1.641154e+01
6.100473938169824e-02	2.033497e-01	1.673382e+01
6.102473938169824e-02	2.034164e-01	1.705542e+01
6.108473938169823e-02	2.036164e-01	1.801611e+01
6.150473938169822e-02	2.050164e-01	2.454278e+01
6.162473938169821e-02	2.054164e-01	2.633398e+01
6.196473938169820e-02	2.065497e-01	3.119759e+01
6.232473938169818e-02	2.077497e-01	3.595863e+01
6.270473938169824e-02	2.090164e-01	4.048461e+01
6.272473938169824e-02	2.090831e-01	4.070736e+01
6.274473938169825e-02	2.091497e-01	4.092839e+01
6.276216540108551e-02	2.092078e-01	4.111936e+01
6.277427599361803e-02	2.092482e-01	4.125064e+01
6.278643336783025e-02	2.092887e-01	4.138054e+01
6.279931941745592e-02	2.093316e-01	4.151552e+01
6.281272555551499e-02	2.093763e-01	4.165327e+01
6.281273489296961e-02	2.093764e-01	4.165337e+01
6.281275356787884e-02	2.093764e-01	4.165337e+01
6.281279091769731e-02	2.093765e-01	4.165244e+01
6.281281132183246e-02	2.093766e-01	4.165013e+01
6.281283398066062e-02	2.093767e-01	4.164302e+01
6.281284970079806e-02	2.093768e-01	4.163161e+01
6.281286329155610e-02	2.093768e-01	4.161147e+01
6.281287648123456e-02	2.093768e-01	4.157524e+01
6.281288989036068e-02	2.093769e-01	4.151006e+01
6.281290350960464e-02	2.093769e-01	4.139449e+01
6.281291806682597e-02	2.093770e-01	4.118492e+01
6.281293184658984e-02	2.093770e-01	4.085522e+01
6.281294622423673e-02	2.093771e-01	4.030588e+01
6.281296038563672e-02	2.093771e-01	3.948299e+01
6.281297527229250e-02	2.093772e-01	3.825255e+01
6.281299055422433e-02	2.093772e-01	3.663350e+01
6.281300027619817e-02	2.093772e-01	3.542756e+01
6.281300627650845e-02	2.093773e-01	3.461562e+01
6.281301413922850e-02	2.093773e-01	3.353850e+01
6.281302012742461e-02	2.093773e-01	3.276172e+01
6.281302755736602e-02	2.093773e-01	3.191234e+01
6.281304241724886e-02	2.093774e-01	3.055472e+01
6.281306220275285e-02	2.093775e-01	2.918422e+01
6.281306714912885e-02	2.093775e-01	2.893633e+01
6.281307704188084e-02	2.093775e-01	2.859037e+01
6.281309682738483e-02	2.093776e-01	2.812504e+01
6.281313639839280e-02	2.093777e-01	2.760518e+01
6.281317316321423e-02	2.093778e-01	2.737355e+01
6.281322866676201e-02	2.093780e-01	2.723960e+01
6.281342107391888e-02	2.093786e-01	2.714067e+01
6.307838670023799e-02	2.102619e-01	2.813452e+01
6.341838670023810e-02	2.113952e-01	2.927989e+01
6.375838670023820e-02	2.125285e-01	3.023770e+01
6.409838670023831e-02	2.136619e-01	3.099556e+01
6.443838670023841e-02	2.147952e-01	3.154317e+01
6.479838670023852e-02	2.159952e-01	3.188485e+01
6.515838670023863e-02	2.171952e-01	3.197509e+01
6.551838670023874e-02	2.183952e-01	3.181033e+01
6.585838670023884e-02	2.195285e-01	3.142020e+01
6.619838670023895e-02	2.206618e-01	3.080460e+01
6.653838670023905e-02	2.217952e-01	2.996837e+01
6.687838670023916e-02	2.229285e-01	2.891882e+01
6.719838670023925e-02	2.239952e-01	2.774467e+01
6.751838670023935e-02	2.250618e-01	2.639958e+01
6.781838670023944e-02	2.260618e-01	2.499267e+01
6.809838670023953e-02	2.269952e-01	2.355980e+01
6.835838670023961e-02	2.278618e-01	2.212910e+01
6.853838670023966e-02	2.284618e-01	2.107695e+01
6.861838670023969e-02	2.287285e-01	2.058588e+01
6.865838670023970e-02	2.288618e-01	2.032933e+01
6.867838670023971e-02	2.289285e-01	2.019464e+01
6.869838670023971e-02	2.289952e-01	2.005058e+01
6.871838670023972e-02	2.290618e-01	1.989162e+01
6.873838670023973e-02	2.291285e-01	1.971844e+01
6.875838670023973e-02	2.291952e-01	1.953820e+01
6.877838670023974e-02	2.292618e-01	1.935542e+01
6.879838670023974e-02	2.293285e-01	1.917107e+01
6.881838670023975e-02	2.293952e-01	1.898452e+01
6.883838670023976e-02	2.294618e-01	1.879545e+01
6.885838670023976e-02	2.295285e-01	1.860188e+01
6.887838670023977e-02	2.295952e-01	1.840134e+01
6.889838670023977e-02	2.296618e-01	1.819454e+01
6.889842576273977e-02	2.296620e-01	1.819281e+01
6.889850388773977e-02	2.296622e-01	1.818946e+01
6.889866013773976e-02	2.296627e-01	1.818819e+01
6.890184432049529e-02	2.296734e-01	1.815197e+01
6.890451234831643e-02	2.296823e-01	1.812057e+01
6.890946677924720e-02	2.296988e-01	1.805966e+01
6.891778236955254e-02	2.297265e-01	1.795281e+01
6.891809493829468e-02	2.297275e-01	1.794876e+01
6.891980709274402e-02	2.297332e-01	1.792515e+01
6.892018362076759e-02	2.297345e-01	1.791992e+01
6.892022258650753e-02	2.297346e-01	1.791991e+01
6.892030051798741e-02	2.297349e-01	1.792246e+01
6.892037110682765e-02	2.297351e-01	1.792698e+01
6.892044011700452e-02	2.297353e-01	1.793115e+01
6.892047022472197e-02	2.297354e-01	1.793190e+01
6.892050976017373e-02	2.297356e-01	1.793190e+01
6.892055351155135e-02	2.297357e-01	1.793164e+01
6.892059977975967e-02	2.297359e-01	1.793118e+01
6.892064382216762e-02	2.297360e-01	1.793063e+01
6.892068677622734e-02	2.297362e-01	1.793004e+01
6.892073418697831e-02	2.297363e-01	1.792935e+01
6.892077703089511e-02	2.297365e-01	1.792870e+01
6.892082009745351e-02	2.297366e-01	1.792804e+01
6.892085938983920e-02	2.297367e-01	1.792743e+01
6.892090631754051e-02	2.297369e-01	1.792669e+01
6.892101718247795e-02	2.297373e-01	1.792493e+01
6.892125978068515e-02	2.297381e-01	1.792107e+01
6.893930806553535e-02	2.297982e-01	1.763252e+01
6.895041274744605e-02	2.298353e-01	1.745465e+01
6.897041274744606e-02	2.299019e-01	1.713380e+01
6.899041274744606e-02	2.299686e-01	1.681234e+01
6.943041274744620e-02	2.314352e-01	9.594781e+00
6.985041274744633e-02	2.328352e-01	2.532559e+00
6.999041274744637e-02	2.333019e-01	1.625981e-01
7.005041274744639e-02	2.335019e-01	-8.534585e-01
7.041041274744650e-02	2.347019e-01	-6.930844e+00
7.081041274744662e-02	2.360352e-01	-1.357629e+01
7.101041274744668e-02	2.367019e-01	-1.682516e+01
7.103041274744669e-02	2.367686e-01	-1.714660e+01
7.105041274744670e-02	2.368352e-01	-1.746736e+01
7.107041274744670e-02	2.369019e-01	-1.778741e+01
7.113041274744672e-02	2.371019e-01	-1.874326e+01
7.155041274744685e-02	2.385019e-01	-2.522900e+01
7.189041274744695e-02	2.396352e-01	-3.016316e+01
7.223041274744706e-02	2.407686e-01	-3.475353e+01
7.259041274744717e-02	2.419686e-01	-3.918114e+01
7.287041274744725e-02	2.429019e-01	-4.228141e+01
7.289041274744726e-02	2.429686e-01	-4.249060e+01
7.291041274744726e-02	2.430352e-01	-4.269804e+01
7.293041274744727e-02	2.431019e-01	-4.290361e+01
7.294509001609084e-02	2.431508e-01	-4.305287e+01
7.295862032939823e-02	2.431959e-01	-4.318861e+01
7.297324712010225e-02	2.432447e-01	-4.333276e+01
7.298796164736175e-02	2.432937e-01	-4.347536e+01
7.299284434165419e-02	2.433100e-01	-4.352140e+01
7.299296946392397e-02	2.433104e-01	-4.352255e+01
7.299299265699435e-02	2.433105e-01	-4.352219e+01
7.299303904313512e-02	2.433106e-01	-4.351828e+01
7.299306310233503e-02	2.433107e-01	-4.351136e+01
7.299307868500729e-02	2.433108e-01	-4.349980e+01
7.299309208325050e-02	2.433108e-01	-4.347940e+01
7.299310519497279e-02	2.433109e-01	-4.344265e+01
7.299311859689085e-02	2.433109e-01	-4.337650e+01
7.299313222854820e-02	2.433110e-01	-4.325952e+01
7.299314671450316e-02	2.433110e-01	-4.304922e+01
7.299316051135020e-02	2.433110e-01	-4.271760e+01
7.299317486737752e-02	2.433111e-01	-4.216867e+01
7.299318906528335e-02	2.433111e-01	-4.134703e+01
7.299320396761193e-02	2.433112e-01	-4.012807e+01
7.299321929910350e-02	2.433112e-01	-3.853497e+01
7.299322789603835e-02	2.433113e-01	-3.749382e+01
7.299323389196657e-02	2.433113e-01	-3.670401e+01
7.299324136313577e-02	2.433113e-01	-3.571289e+01
7.299324806708635e-02	2.433113e-01	-3.487130e+01
7.299325544798928e-02	2.433114e-01	-3.405461e+01
7.299327020979512e-02	2.433114e-01	-3.274948e+01
7.299328980370447e-02	2.433115e-01	-3.143128e+01
7.299329470218180e-02	2.433115e-01	-3.119173e+01
7.299330449913646e-02	2.433115e-01	-3.085566e+01
7.299332409304581e-02	2.433116e-01	-3.040181e+01
7.299336328086448e-02	2.433117e-01	-2.989242e+01
7.299340005759598e-02	2.433119e-01	-2.966223e+01
7.299345510229807e-02	2.433120e-01	-2.952946e+01
7.299364537889004e-02	2.433127e-01	-2.943111e+01
7.325828218898926e-02	2.441948e-01	-3.046124e+01
7.359828218898937e-02	2.453281e-01	-3.162697e+01
7.393828218898947e-02	2.464615e-01	-3.257321e+01
7.427828218898958e-02	2.475948e-01	-3.328770e+01
7.461828218898968e-02	2.487281e-01	-3.376064e+01
7.495828218898978e-02	2.498614e-01	-3.398484e+01
7.529828218898989e-02	2.509948e-01	-3.395589e+01
7.563828218898999e-02	2.521281e-01	-3.367216e+01
7.597828218899010e-02	2.532614e-01	-3.313491e+01
7.631828218899020e-02	2.543948e-01	-3.234823e+01
7.665828218899030e-02	2.555281e-01	-3.131899e+01
7.697828218899040e-02	2.565947e-01	-3.013722e+01
7.729828218899050e-02	2.576614e-01	-2.875891e+01
7.759828218899059e-02	2.586614e-01	-2.729840e+01
7.785828218899067e-02	2.595281e-01	-2.590878e+01
7.813828218899076e-02	2.604614e-01	-2.429078e+01
7.839828218899084e-02	2.613281e-01	-2.267683e+01
7.851828218899087e-02	2.617281e-01	-2.188972e+01
7.857828218899089e-02	2.619281e-01	-2.147990e+01
7.861828218899090e-02	2.620614e-01	-2.119280e+01
7.863828218899091e-02	2.621281e-01	-2.103836e+01
7.865828218899092e-02	2.621948e-01	-2.087030e+01
7.867828218899092e-02	2.622614e-01	-2.068895e+01
7.869828218899093e-02	2.623281e-01	-2.050076e+01
7.871828218899093e-02	2.623948e-01	-2.030999e+01
7.873828218899094e-02	2.624614e-01	-2.011773e+01
7.875828218899095e-02	2.625281e-01	-1.992353e+01
7.877828218899095e-02	2.625948e-01	-1.972718e+01
7.879828218899096e-02	2.626614e-01	-1.952731e+01
7.881828218899097e-02	2.627281e-01	-1.932253e+01
7.883669551548697e-02	2.627895e-01	-1.912554e+01
7.884842492711178e-02	2.628286e-01	-1.899440e+01
7.885584883355280e-02	2.628533e-01	-1.890608e+01
7.885898654825345e-02	2.628638e-01	-1.886736e+01
7.886038286048591e-02	2.628684e-01	-1.885011e+01
7.886078061192064e-02	2.628697e-01	-1.884428e+01
7.886097401467106e-02	2.628704e-01	-1.884267e+01
7.886113628670183e-02	2.628709e-01	-1.884051e+01
7.886126954531428e-02	2.628714e-01	-1.883890e+01
7.886136800183619e-02	2.628717e-01	-1.883778e+01
7.886147115977730e-02	2.628720e-01	-1.883619e+01
7.886156456346123e-02	2.628724e-01	-1.883513e+01
7.886167268265598e-02	2.628727e-01	-1.883361e+01
7.886222152894697e-02	2.628745e-01	-1.882648e+01
7.886398508122185e-02	2.628804e-01	-1.880316e+01
7.886554525166181e-02	2.628856e-01	-1.878211e+01
7.886867681339392e-02	2.628961e-01	-1.873932e+01
7.886883390532470e-02	2.628966e-01	-1.873705e+01
7.886948402192787e-02	2.628987e-01	-1.872795e+01
7.886952114777483e-02	2.628989e-01	-1.872750e+01
7.886956545615433e-02	2.628990e-01	-1.872752e+01
7.886962006191724e-02	2.628992e-01	-1.872940e+01
7.886967849793894e-02	2.628994e-01	-1.873339e+01
7.886974061545095e-02	2.628996e-01	-1.873761e+01
7.886977074614962e-02	2.628997e-01	-1.873868e+01
7.886980756407073e-02	2.628998e-01	-1.873898e+01
7.886985074359608e-02	2.629000e-01	-1.873888e+01
7.886990372128608e-02	2.629001e-01	-1.873843e+01
7.886994716202239e-02	2.629003e-01	-1.873793e+01
7.886998848616099e-02	2.629004e-01	-1.873738e+01
7.887003174773460e-02	2.629006e-01	-1.873676e+01
7.887007782827718e-02	2.629007e-01	-1.873608e+01
7.887012090587836e-02	2.629009e-01	-1.873543e+01
7.887016288653614e-02	2.629010e-01	-1.873478e+01
7.887020383672261e-02	2.629012e-01	-1.873414e+01
7.887030772918810e-02	2.629015e-01	-1.873251e+01
7.887053362047909e-02	2.629023e-01	-1.872893e+01
7.889297031277100e-02	2.629770e-01	-1.837216e+01
7.890834389787731e-02	2.630283e-01	-1.812712e+01
7.892834389787731e-02	2.630950e-01	-1.780776e+01
7.896834389787732e-02	2.632283e-01	-1.716700e+01
7.940834389787746e-02	2.646950e-01	-9.962296e+00
7.984834389787759e-02	2.661616e-01	-2.567535e+00
7.998834389787764e-02	2.666283e-01	-1.976132e-01
8.004834389787766e-02	2.668283e-01	8.184475e-01
8.038834389787776e-02	2.679616e-01	6.560068e+00
8.078834389787788e-02	2.692949e-01	1.321430e+01
8.106834389787797e-02	2.702283e-01	1.775439e+01
8.108834389787797e-02	2.702949e-01	1.807384e+01
8.110834389787798e-02	2.703616e-01	1.839256e+01
8.114834389787799e-02	2.704949e-01	1.902777e+01
8.130834389787804e-02	2.710283e-01	2.153755e+01
8.166834389787815e-02	2.722283e-01	2.697618e+01
8.200834389787826e-02	2.733616e-01	3.179733e+01
8.234834389787836e-02	2.744949e-01	3.625607e+01
8.270834389787847e-02	2.756949e-01	4.052567e+01
8.308834389787859e-02	2.769616e-01	4.446974e+01
8.310834389787859e-02	2.770283e-01	4.466019e+01
8.312834389787860e-02	2.770949e-01	4.484869e+01
8.314834389787860e-02	2.771616e-01	4.503507e+01
8.316419782062166e-02	2.772144e-01	4.518073e+01
8.318135024499129e-02	2.772716e-01	4.533553e+01
8.319809284780424e-02	2.773274e-01	4.548426e+01
8.320230802904706e-02	2.773415e-01	4.552078e+01
8.320803365023523e-02	2.773606e-01	4.557001e+01
8.320855096951557e-02	2.773623e-01	4.557441e+01
8.320857052754957e-02	2.773623e-01	4.557436e+01
8.320860964361756e-02	2.773625e-01	4.557315e+01
8.320863074538754e-02	2.773626e-01	4.557052e+01
8.320865114670928e-02	2.773626e-01	4.556370e+01
8.320866596922215e-02	2.773627e-01	4.555265e+01
8.320867933868559e-02	2.773627e-01	4.553283e+01
8.320869257049539e-02	2.773628e-01	4.549690e+01
8.320870603753582e-02	2.773628e-01	4.543247e+01
8.320871968245623e-02	2.773629e-01	4.531891e+01
8.320873414794730e-02	2.773629e-01	4.511530e+01
8.320874793963134e-02	2.773629e-01	4.479414e+01
8.320876228076936e-02	2.773630e-01	4.426325e+01
8.320877647437140e-02	2.773630e-01	4.346855e+01
8.320879136155021e-02	2.773631e-01	4.229089e+01
8.320880667218472e-02	2.773631e-01	4.075294e+01
8.320881501080295e-02	2.773632e-01	3.977539e+01
8.320882103026506e-02	2.773632e-01	3.900661e+01
8.320882839831817e-02	2.773632e-01	3.805860e+01
8.320883531705689e-02	2.773632e-01	3.721494e+01
8.320884270890959e-02	2.773632e-01	3.641860e+01
8.320885749261499e-02	2.773633e-01	3.514180e+01
8.320887691103611e-02	2.773634e-01	3.386001e+01
8.320888176564138e-02	2.773634e-01	3.362601e+01
8.320889147485194e-02	2.773634e-01	3.329595e+01
8.320891089327306e-02	2.773635e-01	3.284857e+01
8.320894973011531e-02	2.773636e-01	3.234413e+01
8.320898636468639e-02	2.773637e-01	3.211396e+01
8.320904081195053e-02	2.773639e-01	3.198125e+01
8.320922818933874e-02	2.773646e-01	3.188251e+01
8.347340770555990e-02	2.782451e-01	3.290132e+01
8.381340770556001e-02	2.793785e-01	3.402639e+01
8.415340770556011e-02	2.805118e-01	3.489958e+01
8.449340770556021e-02	2.816451e-01	3.550946e+01
8.483340770556032e-02	2.827785e-01	3.584745e+01
8.517340770556042e-02	2.839118e-01	3.590793e+01
8.551340770556053e-02	2.850451e-01	3.568842e+01
8.585340770556063e-02	2.861784e-01	3.518953e+01
8.619340770556073e-02	2.873118e-01	3.441504e+01
8.653340770556084e-02	2.884451e-01	3.337178e+01
8.685340770556094e-02	2.895118e-01	3.215314e+01
8.717340770556103e-02	2.905785e-01	3.071548e+01
8.747340770556113e-02	2.915784e-01	2.917965e+01
8.775340770556121e-02	2.925118e-01	2.759196e+01
8.803340770556130e-02	2.934451e-01	2.586423e+01
8.829340770556138e-02	2.943118e-01	2.413854e+01
8.843340770556142e-02	2.947784e-01	2.315646e+01
8.849340770556144e-02	2.949784e-01	2.271967e+01
8.853340770556145e-02	2.951118e-01	2.241888e+01
8.855340770556146e-02	2.951784e-01	2.226254e+01
8.857340770556146e-02	2.952451e-01	2.209813e+01
8.859340770556147e-02	2.953118e-01	2.192118e+01
8.861340770556148e-02	2.953784e-01	2.173203e+01
8.863340770556148e-02	2.954451e-01	2.153652e+01
8.865340770556149e-02	2.955118e-01	2.133851e+01
8.867340770556149e-02	2.955784e-01	2.113908e+01
8.869340770556150e-02	2.956451e-01	2.093787e+01
8.871340770556151e-02	2.957118e-01	2.073477e+01
8.873340770556151e-02	2.957784e-01	2.052879e+01
8.875340770556152e-02	2.958451e-01	2.031895e+01
8.877185076844696e-02	2.959066e-01	2.011907e+01
8.878590066366368e-02	2.959534e-01	1.996142e+01
8.879615454452897e-02	2.959876e-01	1.984008e+01
8.880064628489734e-02	2.960026e-01	1.978497e+01
8.880282356223961e-02	2.960098e-01	1.975756e+01
8.880347448255704e-02	2.960120e-01	1.974887e+01
8.880374950987008e-02	2.960129e-01	1.974644e+01
8.880390327029482e-02	2.960134e-01	1.974435e+01
8.880410942803110e-02	2.960141e-01	1.974164e+01
8.880423121514502e-02	2.960145e-01	1.973990e+01
8.880434490308461e-02	2.960149e-01	1.973820e+01
8.880446158385399e-02	2.960153e-01	1.973685e+01
8.880456749157015e-02	2.960156e-01	1.973535e+01
8.880469798527514e-02	2.960161e-01	1.973376e+01
8.880484822622292e-02	2.960166e-01	1.973175e+01
8.880627171602605e-02	2.960213e-01	1.971303e+01
8.880711610888334e-02	2.960241e-01	1.970179e+01
8.880857000856966e-02	2.960290e-01	1.968219e+01
8.881146036821277e-02	2.960386e-01	1.964268e+01
8.881152408431715e-02	2.960388e-01	1.964190e+01
8.881337220825064e-02	2.960450e-01	1.961609e+01
8.881362850029416e-02	2.960458e-01	1.961248e+01
8.881373357718063e-02	2.960462e-01	1.961107e+01
8.881382837056806e-02	2.960465e-01	1.961037e+01
8.881387528453263e-02	2.960466e-01	1.961146e+01
8.881393290021516e-02	2.960469e-01	1.961506e+01
8.881399580095727e-02	2.960471e-01	1.961938e+01
8.881402687092385e-02	2.960472e-01	1.962065e+01
8.881406171472822e-02	2.960473e-01	1.962107e+01
8.881410470930498e-02	2.960474e-01	1.962104e+01
8.881416666534642e-02	2.960476e-01	1.962056e+01
8.881420996511762e-02	2.960478e-01	1.962006e+01
8.881424945126601e-02	2.960479e-01	1.961954e+01
8.881429268873887e-02	2.960480e-01	1.961893e+01
8.881433882570629e-02	2.960482e-01	1.961825e+01
8.881438267394637e-02	2.960483e-01	1.961759e+01
8.881442488516884e-02	2.960485e-01	1.961694e+01
8.881446520789531e-02	2.960486e-01	1.961632e+01
8.881456803243104e-02	2.960490e-01	1.961471e+01
8.881479117926915e-02	2.960497e-01	1.961120e+01
8.883630904524832e-02	2.961214e-01	1.927130e+01
8.885075910708952e-02	2.961696e-01	1.904249e+01
8.887075910708953e-02	2.962363e-01	1.872522e+01
8.889075910708953e-02	2.963029e-01	1.840725e+01
8.933075910708967e-02	2.977696e-01	1.125045e+01
8.977075910708980e-02	2.992363e-01	3.879028e+00
8.999075910708987e-02	2.999696e-01	1.566928e-01
9.005075910708989e-02	3.001696e-01	-8.593637e-01
9.039075910708999e-02	3.013029e-01	-6.600683e+00
9.079075910709011e-02	3.026363e-01	-1.325397e+01
9.113075910709022e-02	3.037696e-01	-1.874896e+01
9.115075910709022e-02	3.038363e-01	-1.906613e+01
9.117075910709023e-02	3.039029e-01	-1.938254e+01
9.121075910709024e-02	3.040363e-01	-2.001303e+01
9.147075910709032e-02	3.049029e-01	-2.402971e+01
9.181075910709043e-02	3.060363e-01	-2.903652e+01
9.215075910709053e-02	3.071696e-01	-3.371238e+01
9.249075910709063e-02	3.083029e-01	-3.800401e+01
9.285075910709074e-02	3.095029e-01	-4.207499e+01
9.321075910709085e-02	3.107029e-01	-4.560839e+01
9.333075910709089e-02	3.111029e-01	-4.665871e+01
9.335075910709090e-02	3.111696e-01	-4.682733e+01
9.337075910709090e-02	3.112362e-01	-4.699403e+01
9.339075910709091e-02	3.113029e-01	-4.715866e+01
9.341075910709092e-02	3.113696e-01	-4.732095e+01
9.343075910709092e-02	3.114362e-01	-4.748048e+01
9.345030488509490e-02	3.115014e-01	-4.763311e+01
9.347061250228240e-02	3.115691e-01	-4.778871e+01
9.347729218978242e-02	3.115914e-01	-4.783846e+01
9.347772353395449e-02	3.115928e-01	-4.784163e+01
9.347773722163484e-02	3.115928e-01	-4.784155e+01
9.347776459699554e-02	3.115929e-01	-4.784059e+01
9.347778862303090e-02	3.115930e-01	-4.783791e+01
9.347780687183245e-02	3.115931e-01	-4.783253e+01
9.347782239294976e-02	3.115931e-01	-4.782228e+01
9.347783610714783e-02	3.115932e-01	-4.780418e+01
9.347784948942377e-02	3.115932e-01	-4.777140e+01
9.347786297175391e-02	3.115933e-01	-4.771286e+01
9.347787659468003e-02	3.115933e-01	-4.760951e+01
9.347789111867193e-02	3.115934e-01	-4.742266e+01
9.347790488046857e-02	3.115934e-01	-4.712865e+01
9.347791922768800e-02	3.115934e-01	-4.663932e+01
9.347793336292297e-02	3.115935e-01	-4.590591e+01
9.347794819701077e-02	3.115935e-01	-4.480944e+01
9.347796339211074e-02	3.115936e-01	-4.336698e+01
9.347797255715434e-02	3.115936e-01	-4.234258e+01
9.347797849846912e-02	3.115937e-01	-4.161247e+01
9.347798612507856e-02	3.115937e-01	-4.065758e+01
9.347799236606540e-02	3.115937e-01	-3.991097e+01
9.347799967726338e-02	3.115937e-01	-3.912984e+01
9.347801429965932e-02	3.115938e-01	-3.786058e+01
9.347803380175630e-02	3.115938e-01	-3.655350e+01
9.347803867728055e-02	3.115938e-01	-3.631332e+01
9.347804842832903e-02	3.115939e-01	-3.597403e+01
9.347806793042601e-02	3.115939e-01	-3.551461e+01
9.347810693461997e-02	3.115941e-01	-3.499643e+01
9.347814275971481e-02	3.115942e-01	-3.476555e+01
9.347819645008540e-02	3.115944e-01	-3.463081e+01
9.347826573309428e-02	3.115946e-01	-3.456398e+01
9.347888404611907e-02	3.115967e-01	-3.451186e+01
9.380183686320982e-02	3.126732e-01	-3.566861e+01
9.414183686320993e-02	3.138065e-01	-3.661993e+01
9.448183686321003e-02	3.149398e-01	-3.728458e+01
9.482183686321013e-02	3.160731e-01	-3.765344e+01
9.516183686321024e-02	3.172065e-01	-3.772068e+01
9.550183686321034e-02	3.183398e-01	-3.748379e+01
9.584183686321045e-02	3.194731e-01	-3.694371e+01
9.618183686321055e-02	3.206065e-01	-3.610476e+01
9.650183686321065e-02	3.216732e-01	-3.504895e+01
9.682183686321075e-02	3.227398e-01	-3.374413e+01
9.712183686321084e-02	3.237398e-01	-3.230473e+01
9.742183686321093e-02	3.247398e-01	-3.066733e+01
9.770183686321102e-02	3.256731e-01	-2.897097e+01
9.796183686321110e-02	3.265398e-01	-2.725893e+01
9.822183686321118e-02	3.274065e-01	-2.541967e+01
9.836183686321122e-02	3.278731e-01	-2.437269e+01
9.842183686321124e-02	3.280731e-01	-2.390752e+01
