time	V(b1)	V(b2)	V(e)	V(rpot)	I(R3)	I(R4)	Ix(U1:B2)	Ix(U1:E)
2.740678852805628e-03	3.692352e+00	1.965574e+01	1.204738e+01	1.096272e+04	3.442546e-03	1.678342e-01	3.442546e-03	1.643878e-01
2.740678867488217e-03	3.785236e+00	1.965570e+01	1.204733e+01	1.096272e+04	3.443017e-03	1.720562e-01	3.443017e-03	1.686085e-01
2.740678881405390e-03	3.839016e+00	1.965567e+01	1.204728e+01	1.096272e+04	3.443286e-03	1.745007e-01	3.443286e-03	1.710539e-01
2.740678915434280e-03	3.909706e+00	1.965563e+01	1.204716e+01	1.096272e+04	3.443664e-03	1.777139e-01	3.443664e-03	1.742682e-01
2.740678973150515e-03	3.944400e+00	1.965561e+01	1.204694e+01	1.096272e+04	3.443906e-03	1.792909e-01	3.443906e-03	1.758469e-01
2.740885634216791e-03	3.684992e+00	1.962798e+01	1.132028e+01	1.096354e+04	3.720176e-03	1.674996e-01	3.720176e-03	1.637788e-01
2.741092295283066e-03	3.441971e+00	1.960222e+01	1.064225e+01	1.096437e+04	3.977861e-03	1.564532e-01	3.977861e-03	1.524741e-01
2.741298956349342e-03	3.215336e+00	1.957831e+01	1.001285e+01	1.096520e+04	4.216961e-03	1.461516e-01	4.216961e-03	1.419327e-01
2.741505617415618e-03	3.005087e+00	1.955625e+01	9.432095e+00	1.096602e+04	4.437478e-03	1.365948e-01	4.437478e-03	1.321547e-01
2.741712278481894e-03	2.811223e+00	1.953606e+01	8.899972e+00	1.096685e+04	4.639410e-03	1.277829e-01	4.639410e-03	1.231401e-01
2.741918939548169e-03	2.633746e+00	1.951772e+01	8.416485e+00	1.096768e+04	4.822757e-03	1.197157e-01	4.822757e-03	1.148887e-01
2.742125600614445e-03	2.472655e+00	1.950125e+01	7.981633e+00	1.096850e+04	4.987520e-03	1.123934e-01	4.987520e-03	1.074008e-01
2.743259158754438e-03	1.730324e+00	1.942399e+01	5.939963e+00	1.097304e+04	5.760112e-03	7.865108e-02	5.760112e-03	7.288957e-02
2.744548765417229e-03	1.153632e+00	1.936420e+01	4.353159e+00	1.097820e+04	6.357997e-03	5.243782e-02	6.357997e-03	4.608034e-02
2.745770522372404e-03	8.027331e-01	1.932818e+01	3.390000e+00	1.098308e+04	6.718168e-03	3.648787e-02	6.718168e-03	2.976939e-02
2.747040151260621e-03	5.723920e-01	1.930515e+01	2.766177e+00	1.098816e+04	6.948443e-03	2.601782e-02	6.948443e-03	1.906784e-02
2.748385051612706e-03	4.149196e-01	1.929055e+01	2.360786e+00	1.099354e+04	7.094503e-03	1.885998e-02	7.094503e-03	1.176300e-02
2.749743968052082e-03	2.450025e-01	1.928275e+01	2.096345e+00	1.099898e+04	7.172488e-03	1.113648e-02	7.172488e-03	3.963791e-03
2.749749547383995e-03	2.189198e-01	1.929109e+01	2.095901e+00	1.099900e+04	7.089116e-03	9.950901e-03	7.089116e-03	2.861625e-03
2.749760706047835e-03	1.519721e-01	1.933539e+01	2.096010e+00	1.099904e+04	6.646066e-03	6.907821e-03	6.646066e-03	2.617181e-04
2.749767409862144e-03	1.382932e-01	1.937140e+01	2.096142e+00	1.099907e+04	6.286056e-03	6.286056e-03	6.286056e-03	-2.274606e-11
2.749773540497435e-03	1.309526e-01	1.940476e+01	2.096291e+00	1.099909e+04	5.952391e-03	5.952391e-03	5.952391e-03	-2.362035e-11
2.749780605112565e-03	1.236976e-01	1.943774e+01	2.096462e+00	1.099912e+04	5.622618e-03	5.622618e-03	5.622618e-03	-2.448352e-11
2.749794734342823e-03	1.121706e-01	1.949013e+01	2.096805e+00	1.099918e+04	5.098665e-03	5.098665e-03	5.098665e-03	-2.585489e-11
2.749821351035464e-03	9.639148e-02	1.956186e+01	2.097450e+00	1.099929e+04	4.381431e-03	4.381431e-03	4.381431e-03	-2.773196e-11
2.749847479147610e-03	8.642090e-02	1.960718e+01	2.098084e+00	1.099939e+04	3.928223e-03	3.928223e-03	3.928223e-03	-2.891783e-11
2.749882594176994e-03	7.884120e-02	1.964163e+01	2.098936e+00	1.099953e+04	3.583691e-03	3.583691e-03	3.583691e-03	-2.981896e-11
2.749918839210094e-03	7.473026e-02	1.966032e+01	2.099816e+00	1.099968e+04	3.396830e-03	3.396830e-03	3.396830e-03	-3.030728e-11
2.749969813171840e-03	7.214428e-02	1.967207e+01	2.101052e+00	1.099988e+04	3.279285e-03	3.279285e-03	3.279285e-03	-3.061378e-11
2.750027826981610e-03	7.100359e-02	1.967726e+01	2.102459e+00	1.100011e+04	3.227436e-03	3.227436e-03	3.227436e-03	-3.074811e-11
2.750114003431087e-03	7.053680e-02	1.967938e+01	2.104549e+00	1.100046e+04	3.206218e-03	3.206218e-03	3.206218e-03	-3.080157e-11
2.776506794472781e-03	7.045089e-02	1.967977e+01	2.721912e+00	1.110603e+04	3.202313e-03	3.202313e-03	3.202313e-03	-3.019436e-11
2.802899585514476e-03	7.038732e-02	1.968006e+01	3.315490e+00	1.121160e+04	3.199424e-03	3.199424e-03	3.199424e-03	-2.960829e-11
2.829292376556171e-03	7.034610e-02	1.968024e+01	3.885285e+00	1.131717e+04	3.197550e-03	3.197550e-03	3.197550e-03	-2.904336e-11
2.855685167597865e-03	7.032724e-02	1.968033e+01	4.431296e+00	1.142274e+04	3.196693e-03	3.196693e-03	3.196693e-03	-2.849958e-11
2.882077958639559e-03	7.033072e-02	1.968031e+01	4.953523e+00	1.152831e+04	3.196851e-03	3.196851e-03	3.196851e-03	-2.797695e-11
2.908470749681254e-03	7.035655e-02	1.968020e+01	5.451966e+00	1.163388e+04	3.198025e-03	3.198025e-03	3.198025e-03	-2.747545e-11
2.934863540722948e-03	7.040472e-02	1.967998e+01	5.926625e+00	1.173945e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.699510e-11
3.034863540722951e-03	7.040472e-02	1.967998e+01	7.617075e+00	1.213945e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.530476e-11
3.134863540722954e-03	7.040472e-02	1.967998e+01	9.075525e+00	1.253945e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.384582e-11
3.234863540722957e-03	7.040473e-02	1.967998e+01	1.033319e+01	1.293945e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.243271e-11
3.347363540722958e-03	7.040519e-02	1.967998e+01	1.158003e+01	1.338945e+04	3.200235e-03	3.200236e-03	3.200235e-03	2.556912e-10
3.372363540722956e-03	7.040767e-02	1.967997e+01	1.182314e+01	1.348945e+04	3.200345e-03	3.200348e-03	3.200345e-03	3.152104e-09
3.378613540722955e-03	7.041991e-02	1.967991e+01	1.188281e+01	1.351445e+04	3.200887e-03	3.200905e-03	3.200887e-03	1.790426e-08
3.391113540722954e-03	7.050934e-02	1.967952e+01	1.200028e+01	1.356445e+04	3.204843e-03	3.204970e-03	3.204843e-03	1.264020e-07
3.394238540722960e-03	7.058827e-02	1.967917e+01	1.202941e+01	1.357695e+04	3.208335e-03	3.208558e-03	3.208335e-03	2.230062e-07
3.395019790722958e-03	7.063481e-02	1.967896e+01	1.203665e+01	1.358008e+04	3.210392e-03	3.210673e-03	3.210392e-03	2.810768e-07
3.395215103222965e-03	7.065543e-02	1.967887e+01	1.203846e+01	1.358086e+04	3.211303e-03	3.211610e-03	3.211303e-03	3.075461e-07
3.395605728222964e-03	7.071316e-02	1.967862e+01	1.204208e+01	1.358242e+04	3.213852e-03	3.214235e-03	3.213852e-03	3.828217e-07
3.395703384472967e-03	7.073554e-02	1.967852e+01	1.204298e+01	1.358281e+04	3.214839e-03	3.215252e-03	3.214839e-03	4.130038e-07
3.395898696972974e-03	7.080021e-02	1.967823e+01	1.204479e+01	1.358359e+04	3.217688e-03	3.218191e-03	3.217688e-03	5.031789e-07
3.395947525097975e-03	7.082627e-02	1.967812e+01	1.204524e+01	1.358379e+04	3.218833e-03	3.219376e-03	3.218833e-03	5.428346e-07
3.396045181347979e-03	7.090415e-02	1.967778e+01	1.204614e+01	1.358418e+04	3.222246e-03	3.222916e-03	3.222246e-03	6.698429e-07
3.396069595410472e-03	7.093719e-02	1.967763e+01	1.204637e+01	1.358428e+04	3.223686e-03	3.224418e-03	3.223686e-03	7.323666e-07
3.396118423535474e-03	7.103919e-02	1.967719e+01	1.204682e+01	1.358447e+04	3.228107e-03	3.229054e-03	3.228107e-03	9.465585e-07
3.396130630566721e-03	7.108429e-02	1.967700e+01	1.204693e+01	1.358452e+04	3.230039e-03	3.231104e-03	3.230039e-03	1.065070e-06
3.396155044629215e-03	7.122719e-02	1.967639e+01	1.204716e+01	1.358462e+04	3.236099e-03	3.237600e-03	3.236099e-03	1.500570e-06
3.396161148144838e-03	7.129516e-02	1.967611e+01	1.204721e+01	1.358464e+04	3.238899e-03	3.240689e-03	3.238899e-03	1.790358e-06
3.396173355176085e-03	7.152606e-02	1.967518e+01	1.204733e+01	1.358469e+04	3.248176e-03	3.251184e-03	3.248176e-03	3.009386e-06
3.396176406933904e-03	7.162064e-02	1.967481e+01	1.204735e+01	1.358471e+04	3.251850e-03	3.255484e-03	3.251850e-03	3.634537e-06
3.396177169873352e-03	7.165414e-02	1.967469e+01	1.204736e+01	1.358471e+04	3.253109e-03	3.257006e-03	3.253109e-03	3.897796e-06
3.396178695752261e-03	7.174791e-02	1.967435e+01	1.204737e+01	1.358471e+04	3.256446e-03	3.261268e-03	3.256446e-03	4.823042e-06
3.396181747510080e-03	7.201846e-02	1.967344e+01	1.204740e+01	1.358473e+04	3.265572e-03	3.273566e-03	3.265572e-03	7.994513e-06
3.396182510449527e-03	7.215657e-02	1.967305e+01	1.204741e+01	1.358473e+04	3.269527e-03	3.279844e-03	3.269527e-03	1.031817e-05
3.396184036328437e-03	7.265857e-02	1.967179e+01	1.204742e+01	1.358474e+04	3.282067e-03	3.302662e-03	3.282067e-03	2.059920e-05
3.396184417798168e-03	7.288713e-02	1.967131e+01	1.204743e+01	1.358474e+04	3.286883e-03	3.313051e-03	3.286883e-03	2.615990e-05
3.396184513165604e-03	7.297716e-02	1.967115e+01	1.204743e+01	1.358474e+04	3.288511e-03	3.317144e-03	3.288511e-03	2.862128e-05
3.396184703900462e-03	7.327899e-02	1.967072e+01	1.204743e+01	1.358474e+04	3.292812e-03	3.330863e-03	3.292812e-03	3.804855e-05
3.396185085370193e-03	7.429911e-02	1.966954e+01	1.204743e+01	1.358474e+04	3.304589e-03	3.377232e-03	3.304589e-03	7.265001e-05
3.396185180737629e-03	7.512321e-02	1.966901e+01	1.204743e+01	1.358474e+04	3.309878e-03	3.414691e-03	3.309878e-03	1.048180e-04
3.396185371472488e-03	7.911003e-02	1.966728e+01	1.204743e+01	1.358474e+04	3.327156e-03	3.595911e-03	3.327156e-03	2.687552e-04
3.396185419156206e-03	8.149395e-02	1.966661e+01	1.204743e+01	1.358474e+04	3.333900e-03	3.704270e-03	3.333900e-03	3.704139e-04
3.396185431077128e-03	8.257974e-02	1.966639e+01	1.204743e+01	1.358474e+04	3.336102e-03	3.753624e-03	3.336102e-03	4.175795e-04
3.396185454918987e-03	8.652903e-02	1.966587e+01	1.204743e+01	1.358474e+04	3.341335e-03	3.933138e-03	3.341335e-03	5.918539e-04
3.396185502602705e-03	9.971259e-02	1.966459e+01	1.204743e+01	1.358474e+04	3.354130e-03	4.532390e-03	3.354130e-03	1.178282e-03
3.396185514523628e-03	1.061926e-01	1.966420e+01	1.204743e+01	1.358474e+04	3.358042e-03	4.826934e-03	3.358042e-03	1.468534e-03
3.396185538365487e-03	1.419529e-01	1.966322e+01	1.204743e+01	1.358474e+04	3.367784e-03	6.452404e-03	3.367784e-03	3.083504e-03
3.396185586049205e-03	3.357877e-01	1.966099e+01	1.204742e+01	1.358474e+04	3.390088e-03	1.526308e-02	3.390088e-03	1.186974e-02
3.396185626828502e-03	7.677307e-01	1.965915e+01	1.204741e+01	1.358474e+04	3.408513e-03	3.489685e-02	3.408513e-03	3.148345e-02
3.396185675159716e-03	1.689715e+00	1.965737e+01	1.204735e+01	1.358474e+04	3.426288e-03	7.680525e-02	3.426288e-03	7.337728e-02
3.396185708190932e-03	2.491084e+00	1.965649e+01	1.204730e+01	1.358474e+04	3.435057e-03	1.132311e-01	3.435057e-03	1.097959e-01
3.396185725701412e-03	2.901877e+00	1.965619e+01	1.204725e+01	1.358474e+04	3.438124e-03	1.319035e-01	3.438124e-03	1.284550e-01
3.396185745630262e-03	3.268358e+00	1.965596e+01	1.204720e+01	1.358474e+04	3.440359e-03	1.485617e-01	3.440359e-03	1.450995e-01
3.396185768457238e-03	3.569924e+00	1.965580e+01	1.204712e+01	1.358474e+04	3.442019e-03	1.622693e-01	3.442019e-03	1.588035e-01
3.396185783082123e-03	3.700571e+00	1.965573e+01	1.204707e+01	1.358474e+04	3.442698e-03	1.682078e-01	3.442698e-03	1.647379e-01
3.396185796644483e-03	3.779487e+00	1.965569e+01	1.204702e+01	1.358474e+04	3.443100e-03	1.717949e-01	3.443100e-03	1.683340e-01
3.396185812756011e-03	3.842351e+00	1.965566e+01	1.204697e+01	1.358474e+04	3.443422e-03	1.746523e-01	3.443422e-03	1.712067e-01
3.396185844705218e-03	3.908314e+00	1.965562e+01	1.204685e+01	1.358474e+04	3.443775e-03	1.776506e-01	3.443775e-03	1.742059e-01
3.396185901699031e-03	3.943861e+00	1.965560e+01	1.204664e+01	1.358474e+04	3.444020e-03	1.792664e-01	3.444020e-03	1.758222e-01
3.396386196560283e-03	3.692118e+00	1.962874e+01	1.134025e+01	1.358554e+04	3.712585e-03	1.678235e-01	3.712585e-03	1.641103e-01
3.396586491421535e-03	3.455907e+00	1.960366e+01	1.068036e+01	1.358635e+04	3.963381e-03	1.570867e-01	3.963381e-03	1.531221e-01
3.396786786282788e-03	3.235229e+00	1.958036e+01	1.006697e+01	1.358715e+04	4.196410e-03	1.470559e-01	4.196410e-03	1.428577e-01
3.396987081144040e-03	3.030083e+00	1.955883e+01	9.500078e+00	1.358795e+04	4.411670e-03	1.377310e-01	4.411670e-03	1.333169e-01
3.397187376005292e-03	2.840468e+00	1.953908e+01	8.979679e+00	1.358875e+04	4.609163e-03	1.291122e-01	4.609163e-03	1.244998e-01
3.397387670866545e-03	2.666386e+00	1.952111e+01	8.505777e+00	1.358955e+04	4.788889e-03	1.211994e-01	4.788889e-03	1.164065e-01
3.397587965727797e-03	2.507836e+00	1.950492e+01	8.078370e+00	1.359035e+04	4.950846e-03	1.139926e-01	4.950846e-03	1.090369e-01
3.398737612275771e-03	1.745378e+00	1.942555e+01	5.981379e+00	1.359495e+04	5.744452e-03	7.933535e-02	5.744452e-03	7.358956e-02
3.400014662672757e-03	1.165918e+00	1.936547e+01	4.386957e+00	1.360006e+04	6.345303e-03	5.299627e-02	6.345303e-03	4.665143e-02
3.401246789840301e-03	8.072259e-01	1.932864e+01	3.402298e+00	1.360499e+04	6.713585e-03	3.669209e-02	6.713585e-03	2.997819e-02
3.402502374204835e-03	5.758710e-01	1.930550e+01	2.775531e+00	1.361001e+04	6.945011e-03	2.617595e-02	6.945011e-03	1.922937e-02
3.403852544394750e-03	4.150389e-01	1.929056e+01	2.361070e+00	1.361541e+04	7.094396e-03	1.886541e-02	7.094396e-03	1.176839e-02
3.405169772551203e-03	2.446678e-01	1.928287e+01	2.098263e+00	1.362068e+04	7.171307e-03	1.112126e-02	7.171307e-03	3.949599e-03
3.405175102380503e-03	2.184281e-01	1.929107e+01	2.097822e+00	1.362070e+04	7.089324e-03	9.928550e-03	7.089324e-03	2.838945e-03
3.405185762039090e-03	1.519844e-01	1.933433e+01	2.097898e+00	1.362074e+04	6.656689e-03	6.908383e-03	6.656689e-03	2.516370e-04
3.405192371388213e-03	1.385611e-01	1.937018e+01	2.098007e+00	1.362077e+04	6.298230e-03	6.298230e-03	6.298230e-03	-2.271175e-11
3.405198496752540e-03	1.311987e-01	1.940364e+01	2.098135e+00	1.362079e+04	5.963576e-03	5.963576e-03	5.963576e-03	-2.358923e-11
3.405205493268323e-03	1.239763e-01	1.943647e+01	2.098280e+00	1.362082e+04	5.635288e-03	5.635288e-03	5.635288e-03	-2.444854e-11
3.405219486299890e-03	1.124892e-01	1.948869e+01	2.098571e+00	1.362088e+04	5.113144e-03	5.113144e-03	5.113144e-03	-2.581522e-11
3.405246065015813e-03	9.660967e-02	1.956087e+01	2.099123e+00	1.362098e+04	4.391348e-03	4.391348e-03	4.391348e-03	-2.770433e-11
3.405272067061649e-03	8.659258e-02	1.960640e+01	2.099664e+00	1.362109e+04	3.936026e-03	3.936026e-03	3.936026e-03	-2.889582e-11
3.405307129996024e-03	7.894003e-02	1.964118e+01	2.100393e+00	1.362123e+04	3.588184e-03	3.588183e-03	3.588184e-03	-2.980574e-11
3.405343191576246e-03	7.479484e-02	1.966002e+01	2.101142e+00	1.362137e+04	3.399765e-03	3.399765e-03	3.399765e-03	-3.029827e-11
3.405394021895589e-03	7.217480e-02	1.967193e+01	2.102199e+00	1.362158e+04	3.280673e-03	3.280673e-03	3.280673e-03	-3.060900e-11
3.405451686991107e-03	7.101776e-02	1.967719e+01	2.103397e+00	1.362181e+04	3.228080e-03	3.228080e-03	3.228080e-03	-3.074549e-11
3.405537446405094e-03	7.054100e-02	1.967936e+01	2.105180e+00	1.362215e+04	3.206409e-03	3.206409e-03	3.206409e-03	-3.080044e-11
3.431508814036667e-03	7.045235e-02	1.967976e+01	2.628862e+00	1.372604e+04	3.202380e-03	3.202380e-03	3.202380e-03	-3.028726e-11
3.457480181668241e-03	7.038676e-02	1.968006e+01	3.135093e+00	1.382992e+04	3.199398e-03	3.199398e-03	3.199398e-03	-2.978880e-11
3.483451549299815e-03	7.034423e-02	1.968025e+01	3.623873e+00	1.393381e+04	3.197465e-03	3.197465e-03	3.197465e-03	-2.930506e-11
3.509422916931388e-03	7.032476e-02	1.968034e+01	4.095203e+00	1.403769e+04	3.196580e-03	3.196580e-03	3.196580e-03	-2.883604e-11
3.535394284562962e-03	7.032835e-02	1.968032e+01	4.549081e+00	1.414158e+04	3.196744e-03	3.196744e-03	3.196744e-03	-2.838173e-11
3.561365652194535e-03	7.035501e-02	1.968020e+01	4.985509e+00	1.424546e+04	3.197955e-03	3.197955e-03	3.197955e-03	-2.794215e-11
3.587337019826109e-03	7.040472e-02	1.967998e+01	5.404486e+00	1.434935e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.751729e-11
3.687337019826112e-03	7.040472e-02	1.967998e+01	6.930952e+00	1.474935e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.599047e-11
3.787337019826115e-03	7.040472e-02	1.967998e+01	8.274298e+00	1.514935e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.464634e-11
3.887337019826118e-03	7.040472e-02	1.967998e+01	9.455429e+00	1.554935e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.346497e-11
3.987337019826120e-03	7.040472e-02	1.967998e+01	1.049769e+01	1.594935e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.230039e-11
4.099837019826122e-03	7.040737e-02	1.967997e+01	1.155214e+01	1.639935e+04	3.200335e-03	3.200335e-03	3.200335e-03	5.379115e-11
4.124837019826119e-03	7.040588e-02	1.967997e+01	1.176184e+01	1.649935e+04	3.200267e-03	3.200267e-03	3.200267e-03	7.221348e-10
4.131087019826118e-03	7.040706e-02	1.967997e+01	1.181345e+01	1.652435e+04	3.200318e-03	3.200321e-03	3.200318e-03	2.772815e-09
4.143587019826117e-03	7.041673e-02	1.967993e+01	1.191529e+01	1.657435e+04	3.200746e-03	3.200761e-03	3.200746e-03	1.445147e-08
4.146712019826124e-03	7.042602e-02	1.967988e+01	1.194054e+01	1.658685e+04	3.201157e-03	3.201183e-03	3.201157e-03	2.568404e-08
4.152962019826123e-03	7.046523e-02	1.967971e+01	1.199070e+01	1.661185e+04	3.202892e-03	3.202965e-03	3.202892e-03	7.311004e-08
4.154524519826119e-03	7.048877e-02	1.967961e+01	1.200319e+01	1.661810e+04	3.203933e-03	3.204035e-03	3.203933e-03	1.017310e-07
4.157649519826126e-03	7.057524e-02	1.967922e+01	1.202807e+01	1.663060e+04	3.207758e-03	3.207966e-03	3.207758e-03	2.072069e-07
4.158430769826124e-03	7.061121e-02	1.967906e+01	1.203428e+01	1.663372e+04	3.209349e-03	3.209600e-03	3.209349e-03	2.513745e-07
4.158626082326131e-03	7.062510e-02	1.967900e+01	1.203583e+01	1.663450e+04	3.209963e-03	3.210232e-03	3.209963e-03	2.687901e-07
4.159016707326130e-03	7.065980e-02	1.967885e+01	1.203893e+01	1.663607e+04	3.211496e-03	3.211809e-03	3.211496e-03	3.128141e-07
4.159114363576133e-03	7.067069e-02	1.967880e+01	1.203971e+01	1.663646e+04	3.211977e-03	3.212304e-03	3.211977e-03	3.266690e-07
4.159309676076139e-03	7.070383e-02	1.967866e+01	1.204125e+01	1.663724e+04	3.213440e-03	3.213810e-03	3.213440e-03	3.699402e-07
4.159700301076139e-03	7.080692e-02	1.967820e+01	1.204435e+01	1.663880e+04	3.217987e-03	3.218496e-03	3.217987e-03	5.100010e-07
4.159797957326142e-03	7.085200e-02	1.967800e+01	1.204512e+01	1.663919e+04	3.219970e-03	3.220545e-03	3.219970e-03	5.755774e-07
4.159822371388636e-03	7.086913e-02	1.967793e+01	1.204532e+01	1.663929e+04	3.220721e-03	3.221324e-03	3.220721e-03	6.027730e-07
4.159871199513637e-03	7.091077e-02	1.967775e+01	1.204570e+01	1.663948e+04	3.222544e-03	3.223217e-03	3.222544e-03	6.729757e-07
4.159883406544884e-03	7.092399e-02	1.967769e+01	1.204580e+01	1.663953e+04	3.223121e-03	3.223818e-03	3.223121e-03	6.965805e-07
4.159907820607378e-03	7.096478e-02	1.967751e+01	1.204599e+01	1.663963e+04	3.224893e-03	3.225672e-03	3.224893e-03	7.790895e-07
4.159956648732380e-03	7.108782e-02	1.967698e+01	1.204638e+01	1.663983e+04	3.230207e-03	3.231265e-03	3.230207e-03	1.058134e-06
4.159968855763627e-03	7.116215e-02	1.967667e+01	1.204648e+01	1.663988e+04	3.233335e-03	3.234643e-03	3.233335e-03	1.308766e-06
4.159993269826120e-03	7.141646e-02	1.967561e+01	1.204667e+01	1.663997e+04	3.243914e-03	3.246203e-03	3.243914e-03	2.289189e-06
4.159994032765568e-03	7.142861e-02	1.967556e+01	1.204668e+01	1.663998e+04	3.244407e-03	3.246755e-03	3.244407e-03	2.348545e-06
4.159995558644478e-03	7.146221e-02	1.967542e+01	1.204669e+01	1.663998e+04	3.245743e-03	3.248283e-03	3.245743e-03	2.539737e-06
4.159998610402296e-03	7.156820e-02	1.967502e+01	1.204671e+01	1.663999e+04	3.249761e-03	3.253100e-03	3.249761e-03	3.339859e-06
4.160004713917920e-03	7.193748e-02	1.967371e+01	1.204676e+01	1.664002e+04	3.262897e-03	3.269885e-03	3.262897e-03	6.988825e-06
4.160006239796829e-03	7.211836e-02	1.967312e+01	1.204677e+01	1.664003e+04	3.268758e-03	3.278108e-03	3.268758e-03	9.348721e-06
4.160006621266560e-03	7.219329e-02	1.967290e+01	1.204677e+01	1.664003e+04	3.270946e-03	3.281514e-03	3.270946e-03	1.056546e-05
4.160007384206008e-03	7.238432e-02	1.967239e+01	1.204678e+01	1.664003e+04	3.276121e-03	3.290196e-03	3.276121e-03	1.407585e-05
4.160007574940866e-03	7.244802e-02	1.967223e+01	1.204678e+01	1.664003e+04	3.277707e-03	3.293092e-03	3.277707e-03	1.538693e-05
4.160007956410597e-03	7.267836e-02	1.967176e+01	1.204678e+01	1.664003e+04	3.282381e-03	3.303562e-03	3.282381e-03	2.118391e-05
4.160008719350045e-03	7.351594e-02	1.967038e+01	1.204679e+01	1.664004e+04	3.296206e-03	3.341634e-03	3.296206e-03	4.542874e-05
4.160008910084903e-03	7.394428e-02	1.966983e+01	1.204679e+01	1.664004e+04	3.301676e-03	3.361104e-03	3.301676e-03	5.942226e-05
4.160008957768621e-03	7.412704e-02	1.966965e+01	1.204679e+01	1.664004e+04	3.303542e-03	3.369411e-03	3.303542e-03	6.586642e-05
4.160009053136057e-03	7.485062e-02	1.966914e+01	1.204679e+01	1.664004e+04	3.308637e-03	3.402301e-03	3.308637e-03	9.368856e-05
4.160009243870916e-03	7.767078e-02	1.966768e+01	1.204679e+01	1.664004e+04	3.323176e-03	3.530490e-03	3.323176e-03	2.073708e-04
4.160009291554634e-03	8.115957e-02	1.966698e+01	1.204679e+01	1.664004e+04	3.330223e-03	3.689071e-03	3.330223e-03	3.588860e-04
4.160009386922070e-03	1.005130e-01	1.966465e+01	1.204679e+01	1.664004e+04	3.353480e-03	4.568774e-03	3.353480e-03	1.215292e-03
4.160009410763929e-03	1.226163e-01	1.966378e+01	1.204679e+01	1.664004e+04	3.362217e-03	5.573467e-03	3.362217e-03	2.211415e-03
4.160009458447647e-03	2.214337e-01	1.966155e+01	1.204679e+01	1.664004e+04	3.384456e-03	1.006517e-02	3.384456e-03	6.682463e-03
4.160009470368570e-03	2.739490e-01	1.966098e+01	1.204679e+01	1.664004e+04	3.390222e-03	1.245223e-02	3.390222e-03	9.063906e-03
4.160009494210429e-03	4.789044e-01	1.965986e+01	1.204678e+01	1.664004e+04	3.401396e-03	2.176838e-02	3.401396e-03	1.836765e-02
4.160009527999053e-03	9.803520e-01	1.965845e+01	1.204676e+01	1.664004e+04	3.415505e-03	4.456146e-02	3.415505e-03	4.114529e-02
